Timestamp,Category,Flag,Scope,Sector,DriverNumber,LapNumber,Message,Status
2020-11-15 11:43:12,Other,,,,,51,CAR 8 (GRO) TIME 1:49.349 DELETED - TRACK LIMITS AT TURN 1,
2020-11-15 11:43:14,Flag,BLUE,Driver,,63,51,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 14:43:13,
2020-11-15 11:43:35,Flag,YELLOW,Sector,5.0,,51,YELLOW IN TRACK SECTOR 5,
2020-11-15 11:43:38,Flag,DOUBLE YELLOW,Sector,5.0,,51,DOUBLE YELLOW IN TRACK SECTOR 5,
2020-11-15 11:43:40,Flag,YELLOW,Sector,5.0,,51,YELLOW IN TRACK SECTOR 5,
2020-11-15 11:43:43,Flag,CLEAR,Sector,5.0,,51,CLEAR IN TRACK SECTOR 5,
2020-11-15 11:44:10,Flag,BLUE,Driver,,8,52,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 14:44:10,
2020-11-15 11:44:40,Other,,,,,52,CAR 16 (LEC) TIME 1:41.625 DELETED - TRACK LIMITS AT TURN 1,
2020-11-15 11:45:34,Flag,BLUE,Driver,,7,52,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 14:45:34,
2020-11-15 11:46:24,Flag,BLUE,Driver,,77,53,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 14:46:24,
2020-11-15 11:49:06,Flag,BLUE,Driver,,26,54,WAVED BLUE FLAG FOR CAR 26 (KVY) TIMED AT 14:49:05,
2020-11-15 11:50:12,Other,,,,,55,CAR 33 (VER) TIME 1:39.830 DELETED - TRACK LIMITS AT TURN 14,
2020-11-15 11:51:36,Other,,,,,56,CAR 33 (VER) TIME 1:38.821 DELETED - TRACK LIMITS AT TURN 14,
2020-11-15 11:53:19,Other,,,,,57,CAR 33 (VER) TIME 1:42.824 DELETED - TRACK LIMITS AT TURN 1,
2020-11-15 11:53:46,Other,,,,,57,CAR 18 (STR) TIME 1:42.847 DELETED - TRACK LIMITS AT TURN 1,
2020-11-15 11:54:17,Flag,BLUE,Driver,,31,58,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 14:54:16,
2020-11-15 11:54:45,Flag,BLUE,Driver,,20,58,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 14:54:45,
2020-11-15 11:55:36,Other,,,,,58,CAR 7 (RAI) TIME 1:42.852 DELETED - TRACK LIMITS AT TURN 1,
2020-11-15 11:55:44,Flag,CHEQUERED,Track,,,58,CHEQUERED FLAG,
2020-11-15 11:58:46,Flag,YELLOW,Sector,17.0,,58,YELLOW IN TRACK SECTOR 17,
2020-11-15 11:58:47,Other,,,,,58,DRS DISABLED IN ZONE 1,
2020-11-15 11:58:50,Flag,CLEAR,Sector,17.0,,58,CLEAR IN TRACK SECTOR 17,
2020-11-15 11:58:50,Other,,,,,58,DRS ENABLED IN ZONE 1,
2020-11-15 11:58:59,Other,,,,,58,DRS DISABLED IN ZONE 1,
2020-11-15 11:59:00,Other,,,,,58,DRS ENABLED IN ZONE 1,
2020-11-15 12:00:10,Other,,,,,58,DRS DISABLED IN ZONE 1,
2020-11-15 12:00:15,Other,,,,,58,DRS ENABLED IN ZONE 1,
2020-11-15 12:00:18,Other,,,,,58,DRS DISABLED IN ZONE 1,
2020-11-15 12:00:20,Other,,,,,58,DRS ENABLED IN ZONE 1,
