Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,TrackStatus,Position,Deleted,DeletedReason,IsAccurate,Year,RoundNumber
3477.875,HUL,27,116.421,11.0,1.0,,3474.352,30.992,51.37,34.059,337.0,199.0,,314.0,False,SOFT,14.0,False,Renault,3361.454,1,16.0,,,False,2019,13
3601.208,HUL,27,123.333,12.0,2.0,3497.816,,46.257,47.695,29.381,313.0,206.0,220.0,308.0,False,MEDIUM,1.0,True,Renault,3477.875,1,18.0,,,False,2019,13
5705.589,HUL,27,115.785,31.0,2.0,,5702.178,31.252,50.552,33.981,320.0,198.0,,315.0,False,MEDIUM,20.0,True,Renault,5589.804,1,12.0,,,False,2019,13
5828.326,HUL,27,122.737,32.0,3.0,5725.073,,45.717,47.833,29.187,325.0,206.0,211.0,310.0,False,SOFT,3.0,False,Renault,5705.589,1,13.0,,,False,2019,13
2172.579,RIC,3,165.793,1.0,1.0,,2169.104,,82.772,43.037,266.0,163.0,,260.0,False,SOFT,4.0,False,Renault,2006.693,124,17.0,,,False,2019,13
2350.357,RIC,3,,2.0,2.0,2196.631,,60.654,71.13,46.081,133.0,116.0,171.0,166.0,False,SOFT,3.0,False,Renault,2172.579,4,17.0,,,False,2019,13
4348.532,NOR,4,114.592,19.0,1.0,,4345.002,31.59,48.953,34.049,307.0,198.0,,309.0,False,SOFT,19.0,True,McLaren,4233.94,1,5.0,,,False,2019,13
4472.284,NOR,4,123.752,20.0,2.0,4368.256,,45.603,48.825,29.324,334.0,201.0,223.0,308.0,False,MEDIUM,1.0,True,McLaren,4348.532,1,6.0,,,False,2019,13
4655.083,HAM,44,113.415,22.0,1.0,,4651.482,31.649,47.765,34.001,305.0,197.0,,307.0,False,SOFT,27.0,False,Mercedes,4541.668,1,1.0,,,False,2019,13
4778.037,HAM,44,122.954,23.0,2.0,4675.042,,47.25,46.734,28.97,317.0,204.0,219.0,296.0,False,MEDIUM,1.0,True,Mercedes,4655.083,1,4.0,,,False,2019,13
3890.911,VET,5,113.829,15.0,1.0,,3887.376,31.357,48.74,33.732,320.0,198.0,,311.0,False,SOFT,18.0,False,Ferrari,3777.082,1,4.0,,,False,2019,13
4013.175,VET,5,122.264,16.0,2.0,3910.275,,45.468,47.848,28.948,316.0,200.0,221.0,304.0,False,MEDIUM,1.0,True,Ferrari,3890.911,1,5.0,,,False,2019,13
5859.545,VET,5,113.728,33.0,2.0,,5856.008,30.986,48.488,34.254,322.0,199.0,,317.0,False,MEDIUM,18.0,True,Ferrari,5745.817,1,4.0,,,False,2019,13
5981.711,VET,5,122.166,34.0,3.0,5878.995,,45.457,47.664,29.045,314.0,205.0,223.0,302.0,False,SOFT,5.0,False,Ferrari,5859.545,1,4.0,,,False,2019,13
2201.736,SAI,55,194.682,1.0,1.0,,2197.907,,71.639,60.928,144.0,131.0,,208.0,False,SOFT,1.0,True,McLaren,2006.693,124,19.0,,,False,2019,13
5625.248,RUS,63,118.04,30.0,1.0,,5621.707,32.15,50.958,34.932,304.0,170.0,,306.0,False,MEDIUM,30.0,True,Williams,5507.208,1,18.0,,,False,2019,13
5748.496,RUS,63,123.248,31.0,2.0,5644.161,,45.699,48.151,29.398,323.0,202.0,218.0,284.0,False,SOFT,1.0,True,Williams,5625.248,1,18.0,,,False,2019,13
2174.743,RAI,7,167.682,1.0,1.0,,2171.143,,82.322,42.723,320.0,171.0,,,False,SOFT,4.0,False,Alfa Romeo Racing,2006.693,124,18.0,,,False,2019,13
2356.359,RAI,7,,2.0,2.0,2210.109,2352.577,69.232,61.644,50.796,283.0,122.0,,205.0,False,MEDIUM,1.0,True,Alfa Romeo Racing,2174.743,4,18.0,,,False,2019,13
2529.702,RAI,7,,3.0,3.0,2377.856,,50.478,66.065,56.788,303.0,102.0,187.0,265.0,False,MEDIUM,2.0,False,Alfa Romeo Racing,2356.359,4,18.0,,,False,2019,13
5737.397,RAI,7,117.882,31.0,3.0,,5733.757,31.966,51.193,34.723,311.0,187.0,,308.0,False,MEDIUM,30.0,False,Alfa Romeo Racing,5619.515,1,16.0,,,False,2019,13
5866.566,RAI,7,129.169,32.0,4.0,5760.584,,49.917,49.943,29.309,312.0,197.0,221.0,302.0,False,SOFT,6.0,False,Alfa Romeo Racing,5737.397,1,18.0,,,False,2019,13
4769.438,BOT,77,113.827,23.0,1.0,,4765.919,31.644,48.047,34.136,305.0,195.0,,305.0,False,SOFT,28.0,False,Mercedes,4655.611,1,2.0,,,False,2019,13
4891.032,BOT,77,121.594,24.0,2.0,4788.455,,45.921,46.754,28.919,318.0,207.0,222.0,301.0,False,MEDIUM,1.0,True,Mercedes,4769.438,1,4.0,,,False,2019,13
4023.53,GRO,8,115.696,16.0,1.0,,4020.003,31.975,49.156,34.565,311.0,190.0,,305.0,False,SOFT,16.0,True,Haas F1 Team,3907.834,1,6.0,,,False,2019,13
4148.586,GRO,8,125.056,17.0,2.0,4042.91,,46.022,49.313,29.721,310.0,196.0,223.0,300.0,False,MEDIUM,1.0,True,Haas F1 Team,4023.53,1,11.0,,,False,2019,13
2169.999,KUB,88,163.21,1.0,1.0,2020.738,,,80.907,39.601,307.0,163.0,194.0,243.0,False,MEDIUM,1.0,True,Williams,2006.693,124,16.0,,,False,2019,13
5738.847,KUB,88,116.608,31.0,1.0,,5735.327,32.203,49.746,34.659,300.0,194.0,,304.0,False,MEDIUM,31.0,True,Williams,5622.239,1,17.0,,,False,2019,13
5864.885,KUB,88,126.038,32.0,2.0,5759.594,,47.478,48.595,29.965,310.0,205.0,220.0,301.0,False,SOFT,1.0,True,Williams,5738.847,1,17.0,,,False,2019,13
5475.703,GIO,99,115.984,29.0,1.0,,5472.211,31.761,50.319,33.904,318.0,193.0,,306.0,False,MEDIUM,29.0,True,Alfa Romeo Racing,5359.719,1,8.0,,,False,2019,13
5598.412,GIO,99,122.709,30.0,2.0,5495.258,,45.929,47.601,29.179,309.0,206.0,222.0,305.0,False,SOFT,1.0,True,Alfa Romeo Racing,5475.703,1,14.0,,,False,2019,13
4454.004,GAS,10,102.204,28.0,1.0,,4451.895,28.452,28.886,44.866,299.0,300.0,,307.0,False,MEDIUM,28.0,True,Toro Rosso,4351.8,1267,8.0,,,False,2019,14
4559.044,GAS,10,105.04,29.0,2.0,4474.67,,48.246,28.783,28.011,305.0,313.0,309.0,272.0,False,SOFT,1.0,True,Toro Rosso,4454.004,71,12.0,,,False,2019,14
4449.688,PER,11,101.911,28.0,1.0,,4445.982,28.162,29.099,44.65,319.0,316.0,,314.0,False,MEDIUM,28.0,True,Racing Point,4347.777,1267,7.0,,,False,2019,14
4555.278,PER,11,105.59,29.0,2.0,4471.332,,48.601,28.918,28.071,323.0,322.0,318.0,287.0,False,SOFT,1.0,True,Racing Point,4449.688,71,10.0,,,False,2019,14
3705.147,LEC,16,88.847,20.0,1.0,,3701.449,27.943,28.499,32.405,318.0,322.0,,325.0,False,SOFT,23.0,False,Ferrari,3616.3,1,2.0,,,False,2019,14
3809.363,LEC,16,104.216,21.0,2.0,3725.317,,47.723,28.566,27.927,322.0,318.0,314.0,290.0,False,HARD,1.0,True,Ferrari,3705.147,1,4.0,,,False,2019,14
3319.661,STR,18,91.28,15.0,1.0,,3315.976,27.998,29.697,33.585,323.0,321.0,,331.0,False,SOFT,18.0,False,Racing Point,3228.381,1,14.0,,,False,2019,14
3420.96,STR,18,101.299,16.0,2.0,3334.743,,43.092,29.403,28.804,317.0,313.0,307.0,280.0,False,SOFT,19.0,False,Racing Point,3319.661,1,17.0,,,False,2019,14
3941.916,STR,18,90.487,22.0,2.0,,3938.223,27.954,29.214,33.319,319.0,315.0,,320.0,False,SOFT,25.0,False,Racing Point,3851.429,1,16.0,,,False,2019,14
4046.92,STR,18,105.004,23.0,3.0,3962.637,,48.162,28.697,28.145,316.0,315.0,311.0,284.0,False,MEDIUM,1.0,True,Racing Point,3941.916,1,17.0,,,False,2019,14
3749.088,MAG,20,91.215,20.0,1.0,,3745.253,28.498,30.005,32.712,315.0,308.0,,320.0,False,SOFT,20.0,True,Haas F1 Team,3657.873,1,13.0,,,False,2019,14
3854.317,MAG,20,105.229,21.0,2.0,3769.636,,48.199,28.78,28.25,308.0,312.0,303.0,283.0,False,MEDIUM,1.0,True,Haas F1 Team,3749.088,1,16.0,,,False,2019,14
5017.688,MAG,20,94.772,34.0,2.0,,5014.612,29.273,31.914,33.585,321.0,313.0,,313.0,False,MEDIUM,14.0,True,Haas F1 Team,4922.916,1,12.0,,,False,2019,14
5123.325,MAG,20,105.637,35.0,3.0,5039.291,,49.187,28.473,27.977,306.0,312.0,307.0,265.0,False,SOFT,4.0,False,Haas F1 Team,5017.688,1,15.0,,,False,2019,14
5810.804,MAG,20,92.919,43.0,3.0,,5807.1,28.138,28.697,36.084,307.0,309.0,,311.0,False,SOFT,12.0,False,Haas F1 Team,5717.885,1,14.0,,,False,2019,14
4250.793,ALB,23,90.275,26.0,1.0,,4247.115,28.419,29.188,32.668,308.0,316.0,,319.0,False,SOFT,29.0,False,Red Bull Racing,4160.518,1,7.0,,,False,2019,14
4361.544,ALB,23,110.751,27.0,2.0,4276.927,,53.881,28.878,27.992,305.0,314.0,311.0,285.0,False,MEDIUM,1.0,True,Red Bull Racing,4250.793,1,12.0,,,False,2019,14
4436.098,KVY,26,98.338,28.0,1.0,,4432.41,28.845,29.362,40.131,300.0,310.0,,304.0,False,MEDIUM,28.0,True,Toro Rosso,4337.76,126,6.0,,,False,2019,14
4542.489,KVY,26,106.391,29.0,2.0,4457.245,,48.99,29.078,28.323,295.0,304.0,304.0,281.0,False,SOFT,1.0,True,Toro Rosso,4436.098,671,6.0,,,False,2019,14
4516.677,HUL,27,103.757,29.0,1.0,,4513.108,39.136,31.291,33.33,216.0,310.0,,212.0,False,SOFT,32.0,False,Renault,4412.92,671,5.0,,,False,2019,14
4636.698,HUL,27,120.021,30.0,2.0,4537.397,,47.782,30.16,42.079,304.0,164.0,190.0,284.0,False,MEDIUM,1.0,True,Renault,4516.677,126,5.0,,,False,2019,14
4595.997,RIC,3,90.457,30.0,1.0,,4592.543,28.629,28.992,32.836,310.0,318.0,,307.0,False,SOFT,33.0,False,Renault,4505.54,126,4.0,,,False,2019,14
4712.978,RIC,3,116.981,31.0,2.0,4616.848,,54.142,34.37,28.469,186.0,318.0,309.0,276.0,False,MEDIUM,1.0,True,Renault,4595.997,671,4.0,,,False,2019,14
2101.424,VER,33,101.132,1.0,1.0,,2098.19,,29.447,34.15,318.0,322.0,,248.0,False,MEDIUM,1.0,True,Red Bull Racing,2000.098,12,20.0,,,False,2019,14
2212.819,VER,33,111.395,2.0,2.0,2128.968,,54.952,28.445,27.998,300.0,312.0,304.0,280.0,False,SOFT,1.0,True,Red Bull Racing,2101.424,1,20.0,,,False,2019,14
4353.405,VER,33,89.988,27.0,2.0,,4349.7,28.398,29.048,32.542,309.0,319.0,,320.0,False,SOFT,26.0,True,Red Bull Racing,4263.417,1,10.0,,,False,2019,14
4475.355,VER,33,121.95,28.0,3.0,4374.145,,48.644,39.372,33.934,306.0,204.0,309.0,262.0,False,MEDIUM,2.0,False,Red Bull Racing,4353.405,1267,13.0,,,False,2019,14
4011.096,NOR,4,90.637,23.0,1.0,,4007.627,28.107,29.547,32.983,310.0,319.0,,326.0,False,MEDIUM,23.0,True,McLaren,3920.459,1,12.0,,,False,2019,14
4116.928,NOR,4,105.832,24.0,2.0,4031.744,,48.461,29.089,28.282,302.0,307.0,306.0,285.0,False,HARD,1.0,True,McLaren,4011.096,1,14.0,,,False,2019,14
3622.023,HAM,44,89.456,19.0,1.0,,3618.333,28.315,28.642,32.499,312.0,309.0,,319.0,False,SOFT,22.0,False,Mercedes,3532.567,1,3.0,,,False,2019,14
3725.266,HAM,44,103.243,20.0,2.0,3642.294,,47.544,28.172,27.527,314.0,308.0,307.0,284.0,False,MEDIUM,1.0,True,Mercedes,3622.023,1,5.0,,,False,2019,14
6205.736,HAM,44,88.687,49.0,2.0,,6202.042,28.189,28.187,32.311,313.0,309.0,,314.0,False,MEDIUM,30.0,True,Mercedes,6117.049,1,3.0,,,False,2019,14
6310.273,HAM,44,104.537,50.0,3.0,6225.785,,47.407,28.951,28.179,299.0,301.0,309.0,284.0,False,SOFT,3.0,False,Mercedes,6205.736,1,3.0,,,False,2019,14
2541.49,VET,5,111.038,6.0,1.0,,2538.199,27.792,28.926,54.32,323.0,323.0,,338.0,False,SOFT,10.0,False,Ferrari,2430.452,12,19.0,,,False,2019,14
2656.353,VET,5,114.863,7.0,2.0,2570.257,,57.205,29.029,28.629,308.0,311.0,306.0,264.0,False,HARD,1.0,True,Ferrari,2541.49,1,20.0,,,False,2019,14
3086.132,VET,5,89.446,12.0,2.0,,3082.431,28.071,28.596,32.779,310.0,314.0,,315.0,False,HARD,6.0,True,Ferrari,2996.686,1,19.0,,,False,2019,14
3198.898,VET,5,112.766,13.0,3.0,3114.505,,55.722,28.638,28.406,311.0,315.0,308.0,270.0,False,HARD,7.0,False,Ferrari,3086.132,1,20.0,,,False,2019,14
5628.971,VET,5,89.492,41.0,3.0,,5625.424,28.074,28.479,32.939,312.0,316.0,,318.0,False,HARD,35.0,False,Ferrari,5539.479,1,14.0,,,False,2019,14
5733.614,VET,5,104.643,42.0,4.0,5649.807,,48.257,28.434,27.952,313.0,315.0,314.0,268.0,False,MEDIUM,1.0,True,Ferrari,5628.971,1,15.0,,,False,2019,14
4335.718,SAI,55,90.422,27.0,1.0,,4332.104,28.37,29.209,32.843,304.0,309.0,,315.0,False,SOFT,30.0,False,McLaren,4245.296,1,6.0,,,False,2019,14
4026.025,RUS,63,90.435,23.0,1.0,,4022.681,28.46,29.387,32.588,307.0,313.0,,310.0,False,MEDIUM,23.0,True,Williams,3935.59,1,15.0,,,False,2019,14
4131.527,RUS,63,105.502,24.0,2.0,4046.533,,48.109,29.048,28.345,311.0,305.0,300.0,282.0,False,HARD,1.0,True,Williams,4026.025,1,16.0,,,False,2019,14
2097.734,RAI,7,97.442,1.0,1.0,2008.881,,,30.309,29.388,312.0,315.0,303.0,278.0,False,MEDIUM,1.0,True,Alfa Romeo Racing,2000.098,12,19.0,,,False,2019,14
3673.499,RAI,7,91.093,19.0,1.0,,3669.984,28.624,29.083,33.386,300.0,305.0,,310.0,False,MEDIUM,19.0,True,Alfa Romeo Racing,3582.406,1,15.0,,,False,2019,14
3788.349,RAI,7,114.85,20.0,2.0,3702.229,,56.782,29.308,28.76,302.0,305.0,298.0,263.0,False,MEDIUM,20.0,False,Alfa Romeo Racing,3673.499,1,18.0,,,False,2019,14
4313.484,RAI,7,90.552,26.0,2.0,,4309.811,28.374,29.18,32.998,305.0,309.0,,315.0,False,MEDIUM,26.0,False,Alfa Romeo Racing,4222.932,1,19.0,,,False,2019,14
4427.537,RAI,7,114.053,27.0,3.0,4334.428,,48.119,28.949,36.985,309.0,306.0,192.0,285.0,False,SOFT,1.0,True,Alfa Romeo Racing,4313.484,126,20.0,,,False,2019,14
4304.1,BOT,77,89.671,27.0,1.0,,4300.374,28.319,28.554,32.798,313.0,309.0,,308.0,False,SOFT,30.0,False,Mercedes,4214.429,1,1.0,,,False,2019,14
4407.515,BOT,77,103.415,28.0,2.0,4324.163,,47.398,28.297,27.72,313.0,310.0,309.0,284.0,False,MEDIUM,1.0,True,Mercedes,4304.1,126,4.0,,,False,2019,14
2637.888,GRO,8,100.634,7.0,1.0,,2634.216,28.278,29.374,42.982,310.0,314.0,,329.0,False,SOFT,7.0,True,Haas F1 Team,2537.254,1,19.0,,,False,2019,14
2747.648,GRO,8,109.76,8.0,2.0,2660.674,,51.371,29.507,28.882,305.0,308.0,300.0,260.0,False,MEDIUM,1.0,True,Haas F1 Team,2637.888,1,20.0,,,False,2019,14
4599.096,GRO,8,95.178,29.0,2.0,,4595.413,30.456,30.265,34.457,268.0,323.0,,315.0,False,MEDIUM,22.0,True,Haas F1 Team,4503.918,126,18.0,,,False,2019,14
4716.952,GRO,8,117.856,30.0,3.0,4620.529,,56.46,32.522,28.874,253.0,310.0,306.0,274.0,False,SOFT,1.0,True,Haas F1 Team,4599.096,671,18.0,,,False,2019,14
4580.675,KUB,88,92.89,29.0,1.0,,4577.208,28.873,29.804,34.213,307.0,301.0,,318.0,False,MEDIUM,29.0,True,Williams,4487.785,12,17.0,,,False,2019,14
4708.894,KUB,88,128.219,30.0,2.0,4608.814,,62.334,36.768,29.117,222.0,306.0,298.0,239.0,False,SOFT,1.0,True,Williams,4580.675,2671,16.0,,,False,2019,14
5937.723,KUB,88,99.222,44.0,2.0,,5934.083,31.475,32.632,35.115,298.0,306.0,,318.0,False,SOFT,15.0,True,Williams,5838.501,1,17.0,,,False,2019,14
6043.029,KUB,88,105.306,45.0,3.0,5957.904,,47.839,28.856,28.611,307.0,303.0,301.0,282.0,False,MEDIUM,1.0,True,Williams,5937.723,1,17.0,,,False,2019,14
3824.941,GIO,99,90.616,21.0,1.0,,3821.255,28.456,29.312,32.848,303.0,308.0,,323.0,False,SOFT,21.0,True,Alfa Romeo Racing,3734.325,1,9.0,,,False,2019,14
3932.138,GIO,99,107.197,22.0,2.0,3846.948,,49.846,28.855,28.496,314.0,307.0,295.0,277.0,False,MEDIUM,1.0,True,Alfa Romeo Racing,3824.941,1,13.0,,,False,2019,14
5536.439,GAS,10,118.85,32.0,1.0,,5528.96,29.404,43.614,45.832,301.0,261.0,,284.0,False,HARD,32.0,True,Toro Rosso,5417.589,1,9.0,,,False,2019,15
5665.439,GAS,10,129.0,33.0,2.0,5561.22,,53.024,40.315,35.661,290.0,262.0,249.0,284.0,False,MEDIUM,1.0,True,Toro Rosso,5536.439,1,16.0,,,False,2019,15
3473.209,PER,11,115.228,13.0,1.0,,3465.677,29.484,41.789,43.955,291.0,261.0,,277.0,False,MEDIUM,13.0,True,Racing Point,3357.981,1,16.0,,,False,2019,15
3599.685,PER,11,126.476,14.0,2.0,3494.583,,48.86,41.343,36.273,293.0,264.0,247.0,277.0,False,HARD,1.0,True,Racing Point,3473.209,1,17.0,,,False,2019,15
4212.559,LEC,16,117.053,20.0,1.0,,4205.297,29.286,42.721,45.046,297.0,268.0,,287.0,False,SOFT,23.0,False,Ferrari,4095.506,1,3.0,,,False,2019,15
4339.578,LEC,16,127.019,21.0,2.0,4234.094,,49.534,41.495,35.99,314.0,269.0,253.0,287.0,False,HARD,1.0,True,Ferrari,4212.559,1,8.0,,,False,2019,15
5430.281,STR,18,116.866,31.0,1.0,,5422.694,29.515,42.52,44.831,300.0,265.0,,280.0,False,MEDIUM,31.0,True,Racing Point,5313.415,1,11.0,,,False,2019,15
5556.769,STR,18,126.488,32.0,2.0,5452.068,,49.764,40.93,35.794,286.0,260.0,253.0,280.0,False,HARD,1.0,True,Racing Point,5430.281,1,16.0,,,False,2019,15
6760.806,STR,18,128.253,41.0,2.0,,6753.111,30.121,,,305.0,237.0,,293.0,False,HARD,10.0,True,Racing Point,6632.553,1,18.0,,,False,2019,15
6896.033,STR,18,135.227,42.0,3.0,6792.392,,59.243,40.413,35.571,291.0,267.0,252.0,293.0,False,SOFT,1.0,True,Racing Point,6760.806,1,19.0,,,False,2019,15
7156.175,STR,18,,44.0,3.0,,7148.489,40.337,56.546,57.345,188.0,197.0,,287.0,False,SOFT,3.0,True,Racing Point,7001.929,24,18.0,,,False,2019,15
7324.077,STR,18,,45.0,4.0,7177.879,,58.968,57.877,51.105,186.0,158.0,205.0,287.0,False,SOFT,1.0,True,Racing Point,7156.175,4,18.0,,,False,2019,15
4011.345,MAG,20,117.267,18.0,1.0,,4004.028,29.888,42.341,45.038,289.0,263.0,,279.0,False,MEDIUM,18.0,True,Haas F1 Team,3894.078,1,12.0,,,False,2019,15
4139.166,MAG,20,127.821,19.0,2.0,4033.043,,49.577,41.09,37.154,291.0,262.0,245.0,279.0,False,HARD,1.0,True,Haas F1 Team,4011.345,1,14.0,,,False,2019,15
8659.487,MAG,20,119.76,56.0,2.0,,8651.894,29.965,43.604,46.191,291.0,266.0,,283.0,False,HARD,38.0,True,Haas F1 Team,8539.727,1,17.0,,,False,2019,15
8793.798,MAG,20,134.311,57.0,3.0,8682.875,,51.976,44.092,38.243,284.0,262.0,250.0,283.0,False,SOFT,1.0,True,Haas F1 Team,8659.487,1,17.0,,,False,2019,15
4221.659,ALB,23,117.257,20.0,1.0,,4214.033,29.551,42.618,45.088,292.0,261.0,,284.0,False,SOFT,23.0,False,Red Bull Racing,4104.402,1,6.0,,,False,2019,15
4348.02,ALB,23,126.361,21.0,2.0,4242.549,,49.086,41.208,36.067,294.0,259.0,250.0,284.0,False,HARD,1.0,True,Red Bull Racing,4221.659,1,11.0,,,False,2019,15
3366.698,KVY,26,117.824,12.0,1.0,,3359.021,30.082,42.72,45.022,295.0,263.0,,279.0,False,MEDIUM,12.0,True,Toro Rosso,3248.874,1,17.0,,,False,2019,15
3493.724,KVY,26,127.026,13.0,2.0,3387.818,,49.564,41.428,36.034,287.0,261.0,249.0,279.0,False,HARD,1.0,True,Toro Rosso,3366.698,1,18.0,,,False,2019,15
6013.484,KVY,26,138.926,36.0,2.0,,6005.878,29.39,57.968,51.568,295.0,214.0,,299.0,False,HARD,24.0,True,Toro Rosso,5874.558,24,14.0,,,False,2019,15
6184.919,KVY,26,,37.0,3.0,6040.495,,63.535,57.279,50.574,136.0,201.0,175.0,299.0,False,SOFT,1.0,True,Toro Rosso,6013.484,4,14.0,,,False,2019,15
2145.301,HUL,27,124.66,1.0,1.0,,2138.052,,43.555,46.566,299.0,268.0,,219.0,False,SOFT,4.0,False,Renault,2020.429,1,18.0,,,False,2019,15
2273.776,HUL,27,128.475,2.0,2.0,2167.972,,49.519,41.971,36.985,294.0,266.0,246.0,219.0,False,HARD,1.0,True,Renault,2145.301,1,18.0,,,False,2019,15
6002.686,HUL,27,135.77,36.0,2.0,,5994.958,29.638,50.167,55.965,289.0,177.0,,287.0,False,HARD,35.0,True,Renault,5866.916,24,9.0,,,False,2019,15
6168.371,HUL,27,,37.0,3.0,6024.349,,58.099,59.054,48.526,215.0,157.0,219.0,287.0,False,MEDIUM,1.0,True,Renault,6002.686,4,13.0,,,False,2019,15
5793.252,RIC,3,149.217,34.0,1.0,,5785.499,29.898,56.529,62.79,308.0,178.0,,303.0,False,MEDIUM,34.0,True,Renault,5644.035,1,16.0,,,False,2019,15
5926.568,RIC,3,133.316,35.0,2.0,5816.293,,51.564,43.581,38.171,294.0,269.0,113.0,303.0,False,HARD,1.0,True,Renault,5793.252,124,17.0,,,False,2019,15
4109.902,VER,33,118.383,19.0,1.0,,4102.743,29.61,42.802,45.971,289.0,261.0,,279.0,False,SOFT,22.0,False,Red Bull Racing,3991.519,1,8.0,,,False,2019,15
4236.362,VER,33,126.46,20.0,2.0,4131.057,,49.118,41.376,35.966,303.0,281.0,251.0,279.0,False,HARD,1.0,True,Red Bull Racing,4109.902,1,11.0,,,False,2019,15
4223.596,NOR,4,117.538,20.0,1.0,,4215.952,29.333,42.813,45.392,296.0,266.0,,290.0,False,SOFT,23.0,False,McLaren,4106.058,1,8.0,,,False,2019,15
4352.868,NOR,4,129.272,21.0,2.0,4246.293,,50.573,42.008,36.691,295.0,269.0,253.0,290.0,False,HARD,1.0,True,McLaren,4223.596,1,13.0,,,False,2019,15
4863.253,HAM,44,117.64,26.0,1.0,,4855.436,29.855,42.929,44.856,282.0,263.0,,273.0,False,SOFT,29.0,False,Mercedes,4745.613,1,1.0,,,False,2019,15
4990.743,HAM,44,127.49,27.0,2.0,4884.827,,49.092,41.673,36.725,295.0,266.0,250.0,273.0,False,HARD,1.0,True,Mercedes,4863.253,1,8.0,,,False,2019,15
4106.465,VET,5,116.992,19.0,1.0,,4099.0,29.285,42.586,45.121,300.0,270.0,,291.0,False,SOFT,22.0,False,Ferrari,3989.473,1,6.0,,,False,2019,15
4232.574,VET,5,126.109,20.0,2.0,4128.156,,49.53,40.966,35.613,301.0,268.0,254.0,291.0,False,HARD,1.0,True,Ferrari,4106.465,1,10.0,,,False,2019,15
2185.397,SAI,55,164.711,1.0,1.0,,2178.112,,65.706,61.572,194.0,171.0,,218.0,False,SOFT,4.0,False,McLaren,2020.429,1,20.0,,,False,2019,15
2373.415,SAI,55,,2.0,2.0,2247.532,,94.483,52.185,41.352,223.0,271.0,244.0,218.0,False,HARD,1.0,True,McLaren,2185.397,1,20.0,,,False,2019,15
6041.242,SAI,55,145.999,35.0,2.0,,6033.506,31.403,57.405,57.191,102.0,176.0,,286.0,False,HARD,34.0,True,McLaren,5895.243,24,19.0,,,False,2019,15
6207.878,SAI,55,,36.0,3.0,6064.004,,59.152,57.792,49.683,203.0,202.0,226.0,286.0,False,MEDIUM,1.0,True,McLaren,6041.242,4,19.0,,,False,2019,15
2164.295,RUS,63,143.654,1.0,1.0,,2156.662,,50.073,55.771,235.0,187.0,,247.0,False,MEDIUM,1.0,True,Williams,2020.429,1,19.0,,,False,2019,15
2303.436,RUS,63,139.141,2.0,2.0,2195.397,,60.026,42.236,36.879,289.0,263.0,242.0,247.0,False,HARD,1.0,True,Williams,2164.295,1,19.0,,,False,2019,15
3685.339,RAI,7,117.122,15.0,1.0,,3677.71,29.379,42.668,45.075,303.0,266.0,,291.0,False,MEDIUM,15.0,True,Alfa Romeo Racing,3568.217,1,13.0,,,False,2019,15
3817.272,RAI,7,131.933,16.0,2.0,3707.724,,50.231,42.446,39.256,305.0,280.0,246.0,291.0,False,HARD,1.0,True,Alfa Romeo Racing,3685.339,1,16.0,,,False,2019,15
4433.591,BOT,77,115.53,22.0,1.0,,4425.754,29.346,41.723,44.461,293.0,266.0,,286.0,False,SOFT,25.0,False,Mercedes,4318.061,1,2.0,,,False,2019,15
4560.972,BOT,77,127.381,23.0,2.0,4455.425,,49.495,41.511,36.375,297.0,267.0,250.0,286.0,False,HARD,1.0,True,Mercedes,4433.591,1,9.0,,,False,2019,15
4586.92,GRO,8,120.493,23.0,1.0,,4579.272,29.963,44.797,45.733,295.0,265.0,,283.0,False,MEDIUM,23.0,True,Haas F1 Team,4466.427,1,17.0,,,False,2019,15
4716.964,GRO,8,130.044,24.0,2.0,4608.678,,51.085,42.089,36.87,285.0,259.0,247.0,283.0,False,HARD,1.0,True,Haas F1 Team,4586.92,1,18.0,,,False,2019,15
5917.259,GRO,8,119.645,35.0,2.0,,5909.768,29.01,46.286,44.349,316.0,265.0,,298.0,False,HARD,12.0,True,Haas F1 Team,5797.614,12,16.0,,,False,2019,15
6099.559,GRO,8,,36.0,3.0,5953.119,,74.045,58.162,50.07,161.0,225.0,150.0,298.0,False,SOFT,1.0,True,Haas F1 Team,5917.259,24,18.0,,,False,2019,15
4386.366,KUB,88,119.2,21.0,1.0,,4378.799,30.313,43.158,45.729,278.0,256.0,,267.0,False,MEDIUM,21.0,True,Williams,4267.166,1,19.0,,,False,2019,15
4515.986,KUB,88,129.62,22.0,2.0,4407.627,,50.399,42.281,36.94,275.0,257.0,239.0,267.0,False,HARD,1.0,True,Williams,4386.366,1,19.0,,,False,2019,15
7112.164,KUB,88,141.329,44.0,2.0,,7104.825,29.749,57.464,54.116,284.0,137.0,,275.0,False,HARD,23.0,True,Williams,6970.835,24,16.0,,,False,2019,15
7281.161,KUB,88,,45.0,3.0,7134.746,,62.558,57.197,49.234,150.0,187.0,179.0,275.0,False,MEDIUM,1.0,True,Williams,7112.164,4,17.0,,,False,2019,15
5769.703,GIO,99,127.475,34.0,1.0,,5762.193,31.518,49.203,46.754,296.0,264.0,,283.0,False,MEDIUM,34.0,True,Alfa Romeo Racing,5642.228,1,13.0,,,False,2019,15
