time,lap,compound,stint,s1,s2,s3,ms1,ms2,ms3,life,pos,status,pb,sesT,drv,dNum,pout,pin,s1T,s2T,s3T,vi1,vi2,vfl,vst,fresh,team,lST,lSD,del,delR,ff1G,iacc,wT,wAT,wH,wP,wR,wTT,wWD,wWS
95.284,2,HARD,1,29.621,39.392,26.271,None,None,None,2,14,1,True,2195.132,KVY,26,None,None,2129.476,2168.868,2195.139,300.0,258.0,248.0,325.0,True,AlphaTauri,2099.848,2020-08-09T13:14:59.894000000,False,None,False,True,2130.084,24.5,61.2,1001.1,False,42.6,5,3.7
95.3,3,HARD,1,29.661,39.796,25.843,None,None,None,3,13,1,False,2290.432,KVY,26,None,None,2224.8,2264.596,2290.439,315.0,259.0,244.0,334.0,True,AlphaTauri,2195.132,2020-08-09T13:16:35.178000000,False,None,False,True,2191.19,24.9,59.9,1001.2,False,42.8,19,1.9
93.918,4,HARD,1,29.501,38.319,26.098,None,None,None,4,13,1,True,2384.35,KVY,26,None,None,2319.94,2358.259,2384.357,287.0,254.0,244.0,298.0,True,AlphaTauri,2290.432,2020-08-09T13:18:10.478000000,False,None,False,True,2310.089,24.9,59.4,1001.0,False,43.1,295,2.0
94.293,5,HARD,1,29.589,38.456,26.248,None,None,None,5,13,1,False,2478.643,KVY,26,None,None,2413.946,2452.402,2478.65,288.0,255.0,245.0,297.0,True,AlphaTauri,2384.35,2020-08-09T13:19:44.396000000,False,None,False,True,2370.085,24.9,59.8,1001.0,False,43.0,11,1.9
94.254,6,HARD,1,29.709,38.389,26.156,None,None,None,6,13,1,False,2572.897,KVY,26,None,None,2508.359,2546.748,2572.904,286.0,256.0,244.0,298.0,True,AlphaTauri,2478.643,2020-08-09T13:21:18.689000000,False,None,False,True,2490.11,25.1,58.7,1001.0,False,43.3,18,2.4
94.048,7,HARD,1,29.629,38.456,25.963,None,None,None,7,12,1,False,2666.945,KVY,26,None,None,2602.533,2640.989,2666.952,286.0,256.0,246.0,298.0,True,AlphaTauri,2572.897,2020-08-09T13:22:52.943000000,False,None,False,True,2610.119,25.1,58.3,1001.0,False,43.1,6,3.0
94.369,8,HARD,1,29.639,38.847,25.883,None,None,None,8,11,1,False,2761.314,KVY,26,None,None,2696.591,2735.438,2761.321,288.0,257.0,246.0,305.0,True,AlphaTauri,2666.945,2020-08-09T13:24:26.991000000,False,None,False,True,2670.103,25.1,58.4,1001.0,False,43.1,285,3.0
94.013,9,HARD,1,29.641,38.359,26.013,None,None,None,9,11,1,False,2855.327,KVY,26,None,None,2790.962,2829.321,2855.334,288.0,258.0,247.0,298.0,True,AlphaTauri,2761.314,2020-08-09T13:26:01.360000000,False,None,False,True,2790.154,25.4,57.8,1000.9,False,43.4,3,2.3
93.73,10,HARD,1,29.526,38.216,25.988,None,None,None,10,11,1,True,2949.057,KVY,26,None,None,2884.86,2923.076,2949.064,289.0,257.0,246.0,300.0,True,AlphaTauri,2855.327,2020-08-09T13:27:35.373000000,False,None,False,True,2850.101,25.5,58.3,1001.0,False,43.8,7,2.1
93.594,11,HARD,1,29.495,38.234,25.865,None,None,None,11,11,1,True,3042.651,KVY,26,None,None,2978.559,3016.793,3042.658,289.0,258.0,246.0,301.0,True,AlphaTauri,2949.057,2020-08-09T13:29:09.103000000,False,None,False,True,2970.13,25.5,58.5,1000.9,False,44.0,22,2.1
93.394,12,HARD,1,29.518,38.131,25.745,None,None,None,12,11,1,True,3136.045,KVY,26,None,None,3072.176,3110.307,3136.052,288.0,257.0,245.0,306.0,True,AlphaTauri,3042.651,2020-08-09T13:30:42.697000000,False,None,False,True,3030.127,25.7,57.3,1000.9,False,44.0,10,3.0
93.232,13,HARD,1,29.278,38.259,25.695,None,None,None,13,10,1,True,3229.277,KVY,26,None,None,3165.33,3203.589,3229.284,303.0,262.0,247.0,329.0,True,AlphaTauri,3136.045,2020-08-09T13:32:16.091000000,False,None,False,True,3150.113,25.7,56.8,1000.9,False,43.5,330,1.3
92.937,14,HARD,1,29.138,38.033,25.766,None,None,None,14,10,1,True,3322.214,KVY,26,None,None,3258.422,3296.455,3322.221,307.0,262.0,248.0,329.0,True,AlphaTauri,3229.277,2020-08-09T13:33:49.323000000,False,None,False,True,3210.123,25.5,57.4,1000.9,False,42.9,343,1.8
93.029,15,HARD,1,29.223,38.197,25.609,None,None,None,15,9,1,False,3415.243,KVY,26,None,None,3351.444,3389.641,3415.25,308.0,262.0,246.0,325.0,True,AlphaTauri,3322.214,2020-08-09T13:35:22.260000000,False,None,False,True,3330.18,25.5,58.3,1000.7,False,43.3,28,2.2
93.222,16,HARD,1,29.321,38.287,25.614,None,None,None,16,9,1,False,3508.465,KVY,26,None,None,3444.571,3482.858,3508.472,309.0,260.0,247.0,321.0,True,AlphaTauri,3415.243,2020-08-09T13:36:55.289000000,False,None,False,True,3390.154,25.4,58.4,1000.9,False,43.5,61,2.3
92.977,17,HARD,1,29.285,38.182,25.51,None,None,None,17,9,1,False,3601.442,KVY,26,None,None,3537.757,3575.939,3601.449,307.0,260.0,250.0,323.0,True,AlphaTauri,3508.465,2020-08-09T13:38:28.511000000,False,None,False,True,3510.14,25.4,58.5,1000.8,False,43.6,29,2.1
92.86,18,HARD,1,29.261,38.038,25.561,None,None,None,18,9,1,True,3694.302,KVY,26,None,None,3630.71,3668.748,3694.309,302.0,261.0,247.0,322.0,True,AlphaTauri,3601.442,2020-08-09T13:40:01.488000000,False,None,False,True,3570.133,25.2,59.1,1001.0,False,43.6,1,2.4
92.191,19,HARD,1,29.182,38.134,24.875,None,None,None,19,8,1,False,3786.493,KVY,26,None,3783.548,3723.491,3761.625,3786.5,306.0,258.0,None,308.0,True,AlphaTauri,3694.302,2020-08-09T13:41:34.348000000,False,None,False,False,3690.124,25.5,58.4,1000.9,False,43.9,6,1.8
112.535,20,HARD,2,49.005,38.029,25.501,None,None,None,1,15,1,False,3899.028,KVY,26,3808.696,None,3835.505,3873.534,3899.035,284.0,261.0,248.0,306.0,True,AlphaTauri,3786.493,2020-08-09T13:43:06.539000000,False,None,False,False,3810.162,25.5,57.8,1000.9,False,43.6,14,2.5
92.264,21,HARD,2,29.121,37.701,25.442,None,None,None,2,15,1,True,3991.292,KVY,26,None,None,3928.156,3965.857,3991.299,290.0,259.0,248.0,308.0,True,AlphaTauri,3899.028,2020-08-09T13:44:59.074000000,False,None,False,True,3870.143,25.6,57.9,1000.8,False,44.0,22,2.3
91.915,22,HARD,2,28.529,38.068,25.318,None,None,None,3,14,1,True,4083.207,KVY,26,None,None,4019.828,4057.896,4083.214,319.0,259.0,249.0,301.0,True,AlphaTauri,3991.292,2020-08-09T13:46:31.338000000,False,None,False,True,3990.133,25.8,56.8,1001.0,False,43.8,13,2.1
92.43,23,HARD,2,29.28,37.622,25.528,None,None,None,4,12,1,False,4175.637,KVY,26,None,None,4112.494,4150.116,4175.644,308.0,261.0,247.0,311.0,True,AlphaTauri,4083.207,2020-08-09T13:48:03.253000000,False,None,False,True,4050.112,25.9,56.5,1000.9,False,43.8,4,1.0
91.956,24,HARD,2,29.065,37.524,25.367,None,None,None,5,11,1,False,4267.593,KVY,26,None,None,4204.709,4242.233,4267.6,302.0,263.0,249.0,320.0,True,AlphaTauri,4175.637,2020-08-09T13:49:35.683000000,False,None,False,True,4170.17,26.4,54.7,1000.9,False,44.6,287,1.0
92.275,25,HARD,2,29.117,37.79,25.368,None,None,None,6,11,1,False,4359.868,KVY,26,None,None,4296.717,4334.507,4359.875,307.0,263.0,249.0,322.0,True,AlphaTauri,4267.593,2020-08-09T13:51:07.639000000,False,None,False,True,4230.187,26.5,54.6,1000.9,False,44.6,33,1.8
92.468,26,HARD,2,29.245,37.715,25.508,None,None,None,7,11,1,False,4452.336,KVY,26,None,None,4389.12,4426.835,4452.343,303.0,262.0,248.0,327.0,True,AlphaTauri,4359.868,2020-08-09T13:52:39.914000000,False,None,False,True,4350.19,26.6,54.5,1000.9,False,44.8,7,1.4
92.148,27,HARD,2,29.027,37.518,25.603,None,None,None,8,10,1,False,4544.484,KVY,26,None,None,4481.37,4518.888,4544.491,303.0,262.0,249.0,335.0,True,AlphaTauri,4452.336,2020-08-09T13:54:12.382000000,False,None,False,True,4410.191,26.7,55.0,1000.9,False,44.4,9,3.0
92.417,28,HARD,2,29.223,37.779,25.415,None,None,None,9,10,1,False,4636.901,KVY,26,None,None,4573.714,4611.493,4636.908,303.0,263.0,249.0,324.0,True,AlphaTauri,4544.484,2020-08-09T13:55:44.530000000,False,None,False,True,4530.212,26.2,56.5,1000.8,False,43.2,23,3.3
92.647,29,HARD,2,29.292,37.85,25.505,None,None,None,10,10,1,False,4729.548,KVY,26,None,None,4666.2,4704.05,4729.555,308.0,263.0,250.0,327.0,True,AlphaTauri,4636.901,2020-08-09T13:57:16.947000000,False,None,False,True,4650.232,25.9,56.8,1000.8,False,43.6,21,1.1
92.858,30,HARD,2,29.133,37.916,25.809,None,None,None,11,9,1,False,4822.406,KVY,26,None,None,4758.688,4796.604,4822.413,309.0,262.0,249.0,336.0,True,AlphaTauri,4729.548,2020-08-09T13:58:49.594000000,True,TRACK LIMITS AT TURN 15,False,True,4710.237,25.9,56.5,1000.9,False,43.6,14,1.5
91.837,31,HARD,2,29.168,37.295,25.374,None,None,None,12,7,12,True,4914.243,KVY,26,None,None,4851.581,4888.876,4914.25,301.0,261.0,249.0,299.0,True,AlphaTauri,4822.406,2020-08-09T14:00:22.452000000,False,None,False,True,4830.313,25.8,57.1,1000.8,False,43.6,38,2.0
91.944,32,HARD,2,29.291,37.299,25.354,None,None,None,13,7,1,False,5006.187,KVY,26,None,None,4943.541,4980.84,5006.194,283.0,260.0,249.0,300.0,True,AlphaTauri,4914.243,2020-08-09T14:01:54.289000000,False,None,False,True,4890.265,25.8,57.0,1000.7,False,43.6,23,2.2
91.727,33,HARD,2,29.088,37.264,25.375,None,None,None,14,7,1,True,5097.914,KVY,26,None,None,5035.282,5072.546,5097.921,283.0,261.0,249.0,298.0,True,AlphaTauri,5006.187,2020-08-09T14:03:26.233000000,False,None,False,True,5010.272,25.6,58.2,1000.8,False,43.2,2,2.0
91.575,34,HARD,2,29.137,37.163,25.275,None,None,None,15,7,1,True,5189.489,KVY,26,None,None,5127.058,5164.221,5189.496,282.0,261.0,248.0,296.0,True,AlphaTauri,5097.914,2020-08-09T14:04:57.960000000,False,None,False,True,5070.281,25.6,57.7,1000.8,False,43.2,14,1.8
90.998,35,HARD,2,28.993,37.181,24.824,None,None,None,16,7,1,True,5280.487,KVY,26,None,5274.624,5218.489,5255.67,5280.494,284.0,261.0,None,296.0,True,AlphaTauri,5189.489,2020-08-09T14:06:29.535000000,False,None,False,False,5190.281,26.0,56.8,1000.7,False,43.7,11,1.5
111.685,36,MEDIUM,3,48.988,37.45,25.247,None,None,None,1,10,1,False,5392.172,KVY,26,5303.033,None,5329.482,5366.932,5392.179,284.0,263.0,250.0,295.0,True,AlphaTauri,5280.487,2020-08-09T14:08:00.533000000,False,None,False,False,5250.297,26.5,54.8,1000.7,False,45.1,25,2.4
90.998,37,MEDIUM,3,28.813,36.981,25.204,None,None,None,2,10,1,False,5483.17,KVY,26,None,None,5420.992,5457.973,5483.177,286.0,264.0,250.0,294.0,True,AlphaTauri,5392.172,2020-08-09T14:09:52.218000000,False,None,False,True,5370.329,26.8,54.5,1000.8,False,44.3,17,2.3
91.318,38,MEDIUM,3,28.905,37.225,25.188,None,None,None,3,10,1,False,5574.488,KVY,26,None,None,5512.082,5549.307,5574.495,286.0,265.0,250.0,296.0,True,AlphaTauri,5483.17,2020-08-09T14:11:23.216000000,False,None,False,True,5430.343,26.6,54.9,1000.7,False,44.0,17,3.4
91.339,39,MEDIUM,3,28.973,37.149,25.217,None,None,None,4,10,1,False,5665.827,KVY,26,None,None,5603.468,5640.617,5665.834,285.0,264.0,251.0,301.0,True,AlphaTauri,5574.488,2020-08-09T14:12:54.534000000,False,None,False,True,5550.337,26.4,55.3,1000.7,False,43.7,16,1.5
91.096,40,MEDIUM,3,29.079,37.061,24.956,None,None,None,5,10,1,False,5756.923,KVY,26,None,None,5694.913,5731.974,5756.93,284.0,264.0,251.0,303.0,True,AlphaTauri,5665.827,2020-08-09T14:14:25.873000000,False,None,False,True,5670.376,26.2,56.2,1000.7,False,43.6,2,1.7
91.316,41,MEDIUM,3,29.044,37.203,25.069,None,None,None,6,10,1,False,5848.239,KVY,26,None,None,5785.974,5823.177,5848.246,285.0,262.0,250.0,310.0,True,AlphaTauri,5756.923,2020-08-09T14:15:56.969000000,False,None,False,True,5730.374,26.3,55.7,1000.7,False,43.7,4,1.6
91.082,42,MEDIUM,3,28.98,37.073,25.029,None,None,None,7,10,1,False,5939.321,KVY,26,None,None,5877.226,5914.299,5939.328,286.0,262.0,252.0,301.0,True,AlphaTauri,5848.239,2020-08-09T14:17:28.285000000,False,None,False,True,5850.384,26.4,56.1,1000.7,False,43.7,48,1.8
90.761,43,MEDIUM,3,28.804,36.873,25.084,None,None,None,8,10,1,True,6030.082,KVY,26,None,None,5968.132,6005.005,6030.089,285.0,265.0,251.0,302.0,True,AlphaTauri,5939.321,2020-08-09T14:18:59.367000000,False,None,False,True,5910.382,26.2,56.5,1000.7,False,44.1,245,2.4
90.799,44,MEDIUM,3,28.932,36.85,25.017,None,None,None,9,10,1,False,6120.881,KVY,26,None,None,6059.021,6095.871,6120.888,284.0,263.0,252.0,298.0,True,AlphaTauri,6030.082,2020-08-09T14:20:30.128000000,False,None,False,True,6030.377,26.4,55.2,1000.7,False,44.3,15,2.0
91.097,45,MEDIUM,3,28.875,37.026,25.196,None,None,None,10,10,1,False,6211.978,KVY,26,None,None,6149.763,6186.789,6211.985,286.0,260.0,251.0,305.0,True,AlphaTauri,6120.881,2020-08-09T14:22:00.927000000,False,None,False,True,6090.37,26.2,56.6,1000.8,False,44.3,20,1.4
90.987,46,MEDIUM,3,29.024,36.975,24.988,None,None,None,11,10,1,False,6302.965,KVY,26,None,None,6241.009,6277.984,6302.972,285.0,262.0,251.0,302.0,True,AlphaTauri,6211.978,2020-08-09T14:23:32.024000000,False,None,False,True,6210.391,26.6,55.6,1000.7,False,43.9,28,1.4
91.12,47,MEDIUM,3,29.02,37.123,24.977,None,None,None,12,10,1,False,6394.085,KVY,26,None,None,6331.992,6369.115,6394.092,286.0,263.0,251.0,304.0,True,AlphaTauri,6302.965,2020-08-09T14:25:03.011000000,False,None,False,True,6270.377,26.8,54.3,1000.7,False,43.9,357,3.0
90.852,48,MEDIUM,3,28.831,36.958,25.063,None,None,None,13,10,1,False,6484.937,KVY,26,None,None,6422.923,6459.881,6484.944,285.0,263.0,252.0,296.0,True,AlphaTauri,6394.085,2020-08-09T14:26:34.131000000,False,None,False,True,6330.379,26.3,56.0,1000.6,False,43.7,42,3.1
90.932,49,MEDIUM,3,29.087,36.835,25.01,None,None,None,14,10,1,False,6575.869,KVY,26,None,None,6514.031,6550.866,6575.876,284.0,262.0,251.0,299.0,True,AlphaTauri,6484.937,2020-08-09T14:28:04.983000000,False,None,False,True,6451.381,26.2,56.4,1000.8,False,43.8,357,2.5
90.98,50,MEDIUM,3,28.95,37.07,24.96,None,None,None,15,10,1,False,6666.849,KVY,26,None,None,6604.826,6641.896,6666.856,284.0,263.0,251.0,298.0,True,AlphaTauri,6575.869,2020-08-09T14:29:35.915000000,False,None,False,True,6510.37,26.0,56.5,1000.7,False,43.6,349,2.2
91.315,51,MEDIUM,3,29.027,37.108,25.18,None,None,None,16,10,1,False,6758.164,KVY,26,None,None,6695.883,6732.991,6758.171,284.0,263.0,252.0,299.0,True,AlphaTauri,6666.849,2020-08-09T14:31:06.895000000,False,None,False,True,6630.387,25.9,57.4,1000.7,False,43.2,15,1.8
90.738,52,MEDIUM,3,28.772,36.941,25.025,None,None,None,17,10,1,True,6848.902,KVY,26,None,None,6786.943,6823.884,6848.909,286.0,264.0,251.0,307.0,True,AlphaTauri,6758.164,2020-08-09T14:32:38.210000000,False,None,False,True,6690.398,26.0,57.4,1000.8,False,43.3,337,1.5
104.999,1,MEDIUM,1,None,41.803,26.703,None,None,None,1,18,12,False,2102.239,LAT,6,None,None,None,2075.629,2102.361,305.0,250.0,243.0,323.0,True,Williams,1997.072,2020-08-09T13:13:17.118000000,False,None,False,False,2010.085,24.2,61.2,1001.1,False,42.9,13,3.2
97.405,2,MEDIUM,1,30.242,40.825,26.338,None,None,None,2,20,1,True,2199.644,LAT,6,None,None,2132.49,2173.315,2199.653,295.0,253.0,247.0,300.0,True,Williams,2102.239,2020-08-09T13:15:02.285000000,False,None,False,True,2130.084,24.5,61.2,1001.1,False,42.6,5,3.7
94.869,3,MEDIUM,1,29.631,38.834,26.404,None,None,None,3,20,1,True,2294.513,LAT,6,None,None,2229.284,2268.118,2294.522,289.0,252.0,245.0,301.0,True,Williams,2199.644,2020-08-09T13:16:39.690000000,False,None,False,True,2191.19,24.9,59.9,1001.2,False,42.8,19,1.9
96.001,4,MEDIUM,1,29.539,39.637,26.825,None,None,None,4,20,1,False,2390.514,LAT,6,None,None,2324.061,2363.698,2390.523,301.0,248.0,243.0,333.0,True,Williams,2294.513,2020-08-09T13:18:14.559000000,False,None,False,True,2310.089,24.9,59.4,1001.0,False,43.1,295,2.0
94.864,5,MEDIUM,1,29.771,38.925,26.168,None,None,None,5,20,1,True,2485.378,LAT,6,None,None,2420.294,2459.219,2485.387,303.0,254.0,245.0,307.0,True,Williams,2390.514,2020-08-09T13:19:50.560000000,False,None,False,True,2370.085,24.9,59.8,1001.0,False,43.0,11,1.9
93.9,6,MEDIUM,1,29.579,38.41,25.911,None,None,None,6,20,1,True,2579.278,LAT,6,None,None,2514.966,2553.376,2579.287,296.0,258.0,246.0,327.0,True,Williams,2485.378,2020-08-09T13:21:25.424000000,False,None,False,True,2490.11,25.1,58.7,1001.0,False,43.3,18,2.4
94.722,7,MEDIUM,1,29.672,38.88,26.17,None,None,None,7,19,1,False,2674.0,LAT,6,None,None,2608.959,2647.839,2674.009,310.0,251.0,246.0,333.0,True,Williams,2579.278,2020-08-09T13:22:59.324000000,False,None,False,True,2610.119,25.1,58.3,1001.0,False,43.1,6,3.0
94.068,8,MEDIUM,1,29.519,38.65,25.899,None,None,None,8,17,1,False,2768.068,LAT,6,None,None,2703.528,2742.178,2768.077,309.0,256.0,246.0,334.0,True,Williams,2674.0,2020-08-09T13:24:34.046000000,False,None,False,True,2670.103,25.1,58.4,1001.0,False,43.1,285,3.0
93.133,9,MEDIUM,1,29.527,38.717,24.889,None,None,None,9,15,1,False,2861.201,LAT,6,None,2855.388,2797.604,2836.321,2861.21,307.0,255.0,None,327.0,True,Williams,2768.068,2020-08-09T13:26:08.114000000,False,None,False,False,2790.154,25.4,57.8,1000.9,False,43.4,3,2.3
112.534,10,HARD,2,49.343,37.512,25.679,None,None,None,1,20,1,False,2973.735,LAT,6,2884.058,None,2910.553,2948.065,2973.744,287.0,257.0,245.0,302.0,True,Williams,2861.201,2020-08-09T13:27:41.247000000,False,None,False,False,2850.101,25.5,58.3,1001.0,False,43.8,7,2.1
92.79,11,HARD,2,29.34,37.706,25.744,None,None,None,2,20,1,True,3066.525,LAT,6,None,None,3003.084,3040.79,3066.534,283.0,259.0,247.0,293.0,True,Williams,2973.735,2020-08-09T13:29:33.781000000,False,None,False,True,2970.13,25.5,58.5,1000.9,False,44.0,22,2.1
92.526,12,HARD,2,29.323,37.669,25.534,None,None,None,3,20,1,True,3159.051,LAT,6,None,None,3095.857,3133.526,3159.06,287.0,258.0,247.0,304.0,True,Williams,3066.525,2020-08-09T13:31:06.571000000,False,None,False,True,3030.127,25.7,57.3,1000.9,False,44.0,10,3.0
93.288,13,HARD,2,29.093,38.503,25.692,None,None,None,4,20,1,False,3252.339,LAT,6,None,None,3188.153,3226.656,3252.348,304.0,238.0,248.0,316.0,True,Williams,3159.051,2020-08-09T13:32:39.097000000,False,None,False,True,3150.113,25.7,56.8,1000.9,False,43.5,330,1.3
92.638,14,HARD,2,29.092,37.945,25.601,None,None,None,5,20,1,False,3344.977,LAT,6,None,None,3281.44,3319.385,3344.986,301.0,258.0,247.0,315.0,True,Williams,3252.339,2020-08-09T13:34:12.385000000,False,None,False,True,3210.123,25.5,57.4,1000.9,False,42.9,343,1.8
93.23,15,HARD,2,29.16,38.389,25.681,None,None,None,6,20,1,False,3438.207,LAT,6,None,None,3374.146,3412.535,3438.216,305.0,253.0,248.0,315.0,True,Williams,3344.977,2020-08-09T13:35:45.023000000,False,None,False,True,3330.18,25.5,58.3,1000.7,False,43.3,28,2.2
93.686,16,HARD,2,29.195,38.616,25.875,None,None,None,7,20,1,False,3531.893,LAT,6,None,None,3467.411,3506.027,3531.902,307.0,254.0,247.0,332.0,True,Williams,3438.207,2020-08-09T13:37:18.253000000,True,TRACK LIMITS AT TURN 15,False,True,3390.154,25.4,58.4,1000.9,False,43.5,61,2.3
93.733,17,HARD,2,29.023,38.476,26.234,None,None,None,8,20,1,False,3625.626,LAT,6,None,None,3560.925,3599.401,3625.635,319.0,258.0,248.0,338.0,True,Williams,3531.893,2020-08-09T13:38:51.939000000,False,None,False,True,3510.14,25.4,58.5,1000.8,False,43.6,29,2.1
94.067,18,HARD,2,29.474,38.708,25.885,None,None,None,9,19,1,False,3719.693,LAT,6,None,None,3655.109,3693.817,3719.702,305.0,252.0,249.0,311.0,True,Williams,3625.626,2020-08-09T13:40:25.672000000,False,None,False,True,3570.133,25.2,59.1,1001.0,False,43.6,1,2.4
94.316,19,HARD,2,29.563,38.593,26.16,None,None,None,10,19,1,False,3814.009,LAT,6,None,None,3749.265,3787.858,3814.018,307.0,259.0,246.0,333.0,True,Williams,3719.693,2020-08-09T13:41:59.739000000,False,None,False,True,3690.124,25.5,58.4,1000.9,False,43.9,6,1.8
93.809,20,HARD,2,29.318,38.809,25.682,None,None,None,11,18,1,False,3907.818,LAT,6,None,None,3843.336,3882.145,3907.827,306.0,257.0,246.0,303.0,True,Williams,3814.009,2020-08-09T13:43:34.055000000,False,None,False,True,3810.162,25.5,57.8,1000.9,False,43.6,14,2.5
92.823,21,HARD,2,29.244,37.796,25.783,None,None,None,12,18,1,False,4000.641,LAT,6,None,None,3937.071,3974.867,4000.65,288.0,256.0,247.0,303.0,True,Williams,3907.818,2020-08-09T13:45:07.864000000,False,None,False,True,3870.143,25.6,57.9,1000.8,False,44.0,22,2.3
93.069,22,HARD,2,29.418,37.788,25.863,None,None,None,13,18,1,False,4093.71,LAT,6,None,None,4030.068,4067.856,4093.719,290.0,258.0,248.0,301.0,True,Williams,4000.641,2020-08-09T13:46:40.687000000,False,None,False,True,3990.133,25.8,56.8,1001.0,False,43.8,13,2.1
93.007,23,HARD,2,29.305,37.782,25.92,None,None,None,14,18,1,False,4186.717,LAT,6,None,None,4123.024,4160.806,4186.726,290.0,257.0,246.0,306.0,True,Williams,4093.71,2020-08-09T13:48:13.756000000,False,None,False,True,4050.112,25.9,56.5,1000.9,False,43.8,4,1.0
93.823,24,HARD,2,29.424,38.533,25.866,None,None,None,15,17,1,False,4280.54,LAT,6,None,None,4216.15,4254.683,4280.549,292.0,243.0,248.0,304.0,True,Williams,4186.717,2020-08-09T13:49:46.763000000,False,None,False,True,4170.17,26.4,54.7,1000.9,False,44.6,287,1.0
93.162,25,HARD,2,29.377,37.961,25.824,None,None,None,16,16,1,False,4373.702,LAT,6,None,None,4309.926,4347.887,4373.711,288.0,256.0,248.0,302.0,True,Williams,4280.54,2020-08-09T13:51:20.586000000,False,None,False,True,4230.187,26.5,54.6,1000.9,False,44.6,33,1.8
92.436,26,HARD,2,29.421,38.11,24.905,None,None,None,17,15,1,False,4466.138,LAT,6,None,4460.322,4403.132,4441.242,4466.147,306.0,259.0,None,324.0,True,Williams,4373.702,2020-08-09T13:52:53.748000000,False,None,False,False,4350.19,26.6,54.5,1000.9,False,44.8,7,1.4
110.648,27,HARD,3,48.404,37.158,25.086,None,None,None,1,19,1,False,4576.786,LAT,6,4488.375,None,4514.551,4551.709,4576.795,283.0,261.0,250.0,298.0,True,Williams,4466.138,2020-08-09T13:54:26.184000000,False,None,False,False,4410.191,26.7,55.0,1000.9,False,44.4,9,3.0
91.114,28,HARD,3,28.963,36.832,25.319,None,None,None,2,19,1,True,4667.9,LAT,6,None,None,4605.758,4642.59,4667.909,287.0,262.0,251.0,307.0,True,Williams,4576.786,2020-08-09T13:56:16.832000000,False,None,False,True,4530.212,26.2,56.5,1000.8,False,43.2,23,3.3
92.214,29,HARD,3,29.114,37.582,25.518,None,None,None,3,19,1,False,4760.114,LAT,6,None,None,4697.023,4734.605,4760.123,290.0,258.0,247.0,321.0,True,Williams,4667.9,2020-08-09T13:57:47.946000000,False,None,False,True,4650.232,25.9,56.8,1000.8,False,43.6,21,1.1
91.924,30,HARD,3,29.142,37.446,25.336,None,None,None,4,19,12,False,4852.038,LAT,6,None,None,4789.265,4826.711,4852.047,296.0,259.0,248.0,307.0,True,Williams,4760.114,2020-08-09T13:59:20.160000000,False,None,False,True,4710.237,25.9,56.5,1000.9,False,43.6,14,1.5
