Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,TrackStatus,Position,Year,RoundNumber
0 days 01:11:26.546000,GRO,8,0 days 00:01:37.301000,23,1,,,0 days 00:00:24.846000,0 days 00:00:29.688000,0 days 00:00:42.767000,109.0,274.0,283.0,299.0,False,HARD,23,True,Haas F1 Team,0 days 01:09:49.245000,1,13,2019,8
0 days 01:13:03.663000,GRO,8,0 days 00:01:37.117000,24,1,,,0 days 00:00:24.723000,0 days 00:00:29.650000,0 days 00:00:42.744000,109.0,275.0,283.0,299.0,False,HARD,24,True,Haas F1 Team,0 days 01:11:26.546000,1,13,2019,8
0 days 01:14:40.531000,GRO,8,0 days 00:01:36.868000,25,1,,,0 days 00:00:24.652000,0 days 00:00:29.596000,0 days 00:00:42.620000,109.0,274.0,284.0,299.0,True,HARD,25,True,Haas F1 Team,0 days 01:13:03.663000,1,12,2019,8
0 days 01:16:17.637000,GRO,8,0 days 00:01:37.106000,26,1,,,0 days 00:00:24.715000,0 days 00:00:29.513000,0 days 00:00:42.878000,109.0,275.0,283.0,300.0,False,HARD,26,True,Haas F1 Team,0 days 01:14:40.531000,1,12,2019,8
0 days 01:17:57.275000,GRO,8,0 days 00:01:39.638000,27,1,,,0 days 00:00:24.738000,0 days 00:00:30.979000,0 days 00:00:43.921000,106.0,268.0,285.0,300.0,False,HARD,27,True,Haas F1 Team,0 days 01:16:17.637000,1,13,2019,8
0 days 01:19:35.469000,GRO,8,0 days 00:01:38.194000,28,1,,,0 days 00:00:24.573000,0 days 00:00:30.406000,0 days 00:00:43.215000,109.0,276.0,295.0,301.0,False,HARD,28,True,Haas F1 Team,0 days 01:17:57.275000,1,14,2019,8
0 days 01:21:12.878000,GRO,8,0 days 00:01:37.409000,29,1,,,0 days 00:00:24.720000,0 days 00:00:29.813000,0 days 00:00:42.876000,107.0,274.0,285.0,301.0,False,HARD,29,True,Haas F1 Team,0 days 01:19:35.469000,1,14,2019,8
0 days 01:22:50.209000,GRO,8,0 days 00:01:37.331000,30,1,,,0 days 00:00:24.682000,0 days 00:00:29.907000,0 days 00:00:42.742000,108.0,272.0,283.0,297.0,False,HARD,30,True,Haas F1 Team,0 days 01:21:12.878000,1,14,2019,8
0 days 01:24:48.662000,GRO,8,0 days 00:01:58.453000,31,1,,0 days 01:24:18.628000,0 days 00:00:24.630000,0 days 00:00:30.131000,0 days 00:01:03.692000,108.0,272.0,,305.0,False,HARD,31,True,Haas F1 Team,0 days 01:22:50.209000,1,17,2019,8
0 days 01:26:30.010000,GRO,8,0 days 00:01:41.348000,32,2,0 days 01:24:49.460000,,0 days 00:00:28.889000,0 days 00:00:30.192000,0 days 00:00:42.267000,107.0,270.0,281.0,291.0,False,MEDIUM,1,True,Haas F1 Team,0 days 01:24:48.662000,1,17,2019,8
0 days 01:28:08.167000,GRO,8,0 days 00:01:38.157000,33,2,,,0 days 00:00:24.368000,0 days 00:00:29.966000,0 days 00:00:43.823000,111.0,271.0,283.0,294.0,False,MEDIUM,2,True,Haas F1 Team,0 days 01:26:30.010000,1,17,2019,8
0 days 01:29:44.246000,GRO,8,0 days 00:01:36.079000,34,2,,,0 days 00:00:24.267000,0 days 00:00:29.719000,0 days 00:00:42.093000,110.0,273.0,283.0,299.0,True,MEDIUM,3,True,Haas F1 Team,0 days 01:28:08.167000,1,16,2019,8
0 days 01:31:20.365000,GRO,8,0 days 00:01:36.119000,35,2,,,0 days 00:00:24.341000,0 days 00:00:29.652000,0 days 00:00:42.126000,110.0,272.0,282.0,298.0,False,MEDIUM,4,True,Haas F1 Team,0 days 01:29:44.246000,12,16,2019,8
0 days 01:32:58.136000,GRO,8,0 days 00:01:37.771000,36,2,,,0 days 00:00:24.286000,0 days 00:00:31.198000,0 days 00:00:42.287000,110.0,275.0,283.0,226.0,False,MEDIUM,5,True,Haas F1 Team,0 days 01:31:20.365000,1,16,2019,8
0 days 01:34:34.043000,GRO,8,0 days 00:01:35.907000,37,2,,,0 days 00:00:24.240000,0 days 00:00:29.431000,0 days 00:00:42.236000,110.0,275.0,284.0,301.0,True,MEDIUM,6,True,Haas F1 Team,0 days 01:32:58.136000,1,16,2019,8
0 days 01:36:10.210000,GRO,8,0 days 00:01:36.167000,38,2,,,0 days 00:00:24.243000,0 days 00:00:29.718000,0 days 00:00:42.206000,108.0,273.0,282.0,297.0,False,MEDIUM,7,True,Haas F1 Team,0 days 01:34:34.043000,1,16,2019,8
0 days 01:37:48.239000,GRO,8,0 days 00:01:38.029000,39,2,,,0 days 00:00:24.220000,0 days 00:00:29.761000,0 days 00:00:44.048000,108.0,273.0,284.0,296.0,False,MEDIUM,8,True,Haas F1 Team,0 days 01:36:10.210000,1,16,2019,8
0 days 01:39:24.306000,GRO,8,0 days 00:01:36.067000,40,2,,,0 days 00:00:24.342000,0 days 00:00:29.676000,0 days 00:00:42.049000,109.0,274.0,284.0,299.0,False,MEDIUM,9,True,Haas F1 Team,0 days 01:37:48.239000,1,16,2019,8
0 days 01:41:00.086000,GRO,8,0 days 00:01:35.780000,41,2,,,0 days 00:00:24.205000,0 days 00:00:29.500000,0 days 00:00:42.075000,109.0,273.0,284.0,298.0,True,MEDIUM,10,True,Haas F1 Team,0 days 01:39:24.306000,1,16,2019,8
0 days 01:42:35.777000,GRO,8,0 days 00:01:35.691000,42,2,,,0 days 00:00:24.237000,0 days 00:00:29.429000,0 days 00:00:42.025000,113.0,274.0,283.0,299.0,True,MEDIUM,11,True,Haas F1 Team,0 days 01:41:00.086000,1,16,2019,8
0 days 01:44:14.211000,GRO,8,0 days 00:01:38.434000,43,2,,,0 days 00:00:26.249000,0 days 00:00:29.861000,0 days 00:00:42.324000,108.0,274.0,283.0,301.0,False,MEDIUM,12,True,Haas F1 Team,0 days 01:42:35.777000,1,16,2019,8
0 days 01:45:49.959000,GRO,8,0 days 00:01:35.748000,44,2,,,0 days 00:00:24.160000,0 days 00:00:29.613000,0 days 00:00:41.975000,107.0,273.0,284.0,299.0,False,MEDIUM,13,True,Haas F1 Team,0 days 01:44:14.211000,1,16,2019,8
0 days 01:47:18.910000,GRO,8,,45,2,,0 days 01:47:18.976000,0 days 00:00:24.116000,0 days 00:00:29.576000,,110.0,273.0,,296.0,False,MEDIUM,14,True,Haas F1 Team,0 days 01:45:49.959000,1,16,2019,8
0 days 00:34:09.207000,VER,33,0 days 00:01:16.629000,1,1,,,,0 days 00:00:32.619000,0 days 00:00:22.277000,312.0,225.0,274.0,314.0,False,MEDIUM,4,False,Red Bull Racing,0 days 00:32:52.408000,1,7,2019,9
0 days 00:35:20.702000,VER,33,0 days 00:01:11.495000,2,1,,,0 days 00:00:17.950000,0 days 00:00:31.755000,0 days 00:00:21.790000,297.0,226.0,272.0,292.0,True,MEDIUM,5,False,Red Bull Racing,0 days 00:34:09.207000,1,7,2019,9
0 days 00:36:31.701000,VER,33,0 days 00:01:10.999000,3,1,,,0 days 00:00:17.477000,0 days 00:00:31.601000,0 days 00:00:21.921000,316.0,229.0,278.0,310.0,True,MEDIUM,6,False,Red Bull Racing,0 days 00:35:20.702000,1,7,2019,9
0 days 00:37:42.801000,VER,33,0 days 00:01:11.100000,4,1,,,0 days 00:00:17.384000,0 days 00:00:31.655000,0 days 00:00:22.061000,309.0,220.0,277.0,303.0,False,MEDIUM,7,False,Red Bull Racing,0 days 00:36:31.701000,1,7,2019,9
0 days 00:38:53.640000,VER,33,0 days 00:01:10.839000,5,1,,,0 days 00:00:17.175000,0 days 00:00:31.891000,0 days 00:00:21.773000,325.0,228.0,280.0,309.0,True,MEDIUM,8,False,Red Bull Racing,0 days 00:37:42.801000,1,7,2019,9
0 days 00:40:04.076000,VER,33,0 days 00:01:10.436000,6,1,,,0 days 00:00:17.405000,0 days 00:00:31.538000,0 days 00:00:21.493000,307.0,227.0,280.0,306.0,True,MEDIUM,9,False,Red Bull Racing,0 days 00:38:53.640000,1,7,2019,9
0 days 00:41:13.819000,VER,33,0 days 00:01:09.743000,7,1,,,0 days 00:00:17.303000,0 days 00:00:31.206000,0 days 00:00:21.234000,316.0,230.0,273.0,304.0,True,MEDIUM,10,False,Red Bull Racing,0 days 00:40:04.076000,1,6,2019,9
0 days 00:42:24.393000,VER,33,0 days 00:01:10.574000,8,1,,,0 days 00:00:17.397000,0 days 00:00:31.332000,0 days 00:00:21.845000,306.0,228.0,279.0,301.0,False,MEDIUM,11,False,Red Bull Racing,0 days 00:41:13.819000,1,6,2019,9
0 days 00:43:34.337000,VER,33,0 days 00:01:09.944000,9,1,,,0 days 00:00:17.560000,0 days 00:00:31.177000,0 days 00:00:21.207000,306.0,227.0,273.0,294.0,False,MEDIUM,12,False,Red Bull Racing,0 days 00:42:24.393000,1,5,2019,9
0 days 00:44:44.208000,VER,33,0 days 00:01:09.871000,10,1,,,0 days 00:00:17.706000,0 days 00:00:31.055000,0 days 00:00:21.110000,281.0,234.0,271.0,281.0,False,MEDIUM,13,False,Red Bull Racing,0 days 00:43:34.337000,1,5,2019,9
0 days 00:45:53.820000,VER,33,0 days 00:01:09.612000,11,1,,,0 days 00:00:17.571000,0 days 00:00:30.976000,0 days 00:00:21.065000,286.0,232.0,270.0,286.0,True,MEDIUM,14,False,Red Bull Racing,0 days 00:44:44.208000,1,5,2019,9
0 days 00:47:03.384000,VER,33,0 days 00:01:09.564000,12,1,,,0 days 00:00:17.622000,0 days 00:00:30.895000,0 days 00:00:21.047000,285.0,233.0,271.0,285.0,True,MEDIUM,15,False,Red Bull Racing,0 days 00:45:53.820000,1,5,2019,9
0 days 00:48:13.128000,VER,33,0 days 00:01:09.744000,13,1,,,0 days 00:00:17.579000,0 days 00:00:31.071000,0 days 00:00:21.094000,285.0,234.0,272.0,286.0,False,MEDIUM,16,False,Red Bull Racing,0 days 00:47:03.384000,1,5,2019,9
0 days 00:49:22.828000,VER,33,0 days 00:01:09.700000,14,1,,,0 days 00:00:17.649000,0 days 00:00:30.850000,0 days 00:00:21.201000,288.0,234.0,272.0,289.0,False,MEDIUM,17,False,Red Bull Racing,0 days 00:48:13.128000,1,5,2019,9
0 days 00:50:32.442000,VER,33,0 days 00:01:09.614000,15,1,,,0 days 00:00:17.564000,0 days 00:00:30.927000,0 days 00:00:21.123000,286.0,233.0,273.0,290.0,False,MEDIUM,18,False,Red Bull Racing,0 days 00:49:22.828000,1,5,2019,9
0 days 00:51:41.694000,VER,33,0 days 00:01:09.252000,16,1,,,0 days 00:00:17.531000,0 days 00:00:30.697000,0 days 00:00:21.024000,290.0,232.0,273.0,290.0,True,MEDIUM,19,False,Red Bull Racing,0 days 00:50:32.442000,1,5,2019,9
0 days 00:52:50.998000,VER,33,0 days 00:01:09.304000,17,1,,,0 days 00:00:17.502000,0 days 00:00:30.672000,0 days 00:00:21.130000,294.0,233.0,271.0,300.0,False,MEDIUM,20,False,Red Bull Racing,0 days 00:51:41.694000,1,5,2019,9
0 days 00:54:00.215000,VER,33,0 days 00:01:09.217000,18,1,,,0 days 00:00:17.551000,0 days 00:00:30.686000,0 days 00:00:20.980000,290.0,233.0,271.0,287.0,True,MEDIUM,21,False,Red Bull Racing,0 days 00:52:50.998000,1,5,2019,9
0 days 00:55:09.449000,VER,33,0 days 00:01:09.234000,19,1,,,0 days 00:00:17.556000,0 days 00:00:30.717000,0 days 00:00:20.961000,290.0,235.0,272.0,287.0,False,MEDIUM,22,False,Red Bull Racing,0 days 00:54:00.215000,1,5,2019,9
0 days 00:56:18.722000,VER,33,0 days 00:01:09.273000,20,1,,,0 days 00:00:17.532000,0 days 00:00:30.762000,0 days 00:00:20.979000,290.0,233.0,272.0,287.0,False,MEDIUM,23,False,Red Bull Racing,0 days 00:55:09.449000,1,5,2019,9
0 days 00:57:28.068000,VER,33,0 days 00:01:09.346000,21,1,,,0 days 00:00:17.522000,0 days 00:00:30.899000,0 days 00:00:20.925000,289.0,234.0,272.0,287.0,False,MEDIUM,24,False,Red Bull Racing,0 days 00:56:18.722000,1,5,2019,9
0 days 00:58:37.255000,VER,33,0 days 00:01:09.187000,22,1,,,0 days 00:00:17.494000,0 days 00:00:30.673000,0 days 00:00:21.020000,289.0,236.0,272.0,287.0,True,MEDIUM,25,False,Red Bull Racing,0 days 00:57:28.068000,1,3,2019,9
0 days 00:59:46.665000,VER,33,0 days 00:01:09.410000,23,1,,,0 days 00:00:17.521000,0 days 00:00:30.801000,0 days 00:00:21.088000,287.0,231.0,272.0,287.0,False,MEDIUM,26,False,Red Bull Racing,0 days 00:58:37.255000,1,2,2019,9
0 days 01:00:55.825000,VER,33,0 days 00:01:09.160000,24,1,,,0 days 00:00:17.469000,0 days 00:00:30.617000,0 days 00:00:21.074000,289.0,233.0,271.0,288.0,True,MEDIUM,27,False,Red Bull Racing,0 days 00:59:46.665000,1,2,2019,9
0 days 01:02:05.091000,VER,33,0 days 00:01:09.266000,25,1,,,0 days 00:00:17.470000,0 days 00:00:30.713000,0 days 00:00:21.083000,289.0,235.0,273.0,288.0,False,MEDIUM,28,False,Red Bull Racing,0 days 01:00:55.825000,1,2,2019,9
0 days 01:03:14.320000,VER,33,0 days 00:01:09.229000,26,1,,,0 days 00:00:17.458000,0 days 00:00:30.725000,0 days 00:00:21.046000,288.0,234.0,273.0,289.0,False,MEDIUM,29,False,Red Bull Racing,0 days 01:02:05.091000,1,2,2019,9
0 days 01:04:23.464000,VER,33,0 days 00:01:09.144000,27,1,,,0 days 00:00:17.423000,0 days 00:00:30.781000,0 days 00:00:20.940000,291.0,229.0,274.0,289.0,True,MEDIUM,30,False,Red Bull Racing,0 days 01:03:14.320000,1,2,2019,9
0 days 01:05:32.612000,VER,33,0 days 00:01:09.148000,28,1,,,0 days 00:00:17.452000,0 days 00:00:30.732000,0 days 00:00:20.964000,292.0,233.0,275.0,287.0,False,MEDIUM,31,False,Red Bull Racing,0 days 01:04:23.464000,1,2,2019,9
0 days 01:06:41.962000,VER,33,0 days 00:01:09.350000,29,1,,,0 days 00:00:17.517000,0 days 00:00:30.819000,0 days 00:00:21.014000,290.0,234.0,274.0,287.0,False,MEDIUM,32,False,Red Bull Racing,0 days 01:05:32.612000,1,2,2019,9
0 days 01:07:51.430000,VER,33,0 days 00:01:09.468000,30,1,,,0 days 00:00:17.478000,0 days 00:00:30.926000,0 days 00:00:21.064000,289.0,229.0,274.0,286.0,False,MEDIUM,33,False,Red Bull Racing,0 days 01:06:41.962000,1,2,2019,9
