Time,Driver,DriverNumber,LapNumber,Stint,PitOutTime,PitInTime,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,Season,Round,EventName
0 days 01:36:20.611000,LEC,16,22.0,1.0,,0 days 01:36:04.717000,MEDIUM,22.0,True,Ferrari,1,1.0,2022,3,Australian Grand Prix
0 days 01:37:54.759000,LEC,16,23.0,2.0,0 days 01:36:22.680000,,HARD,1.0,True,Ferrari,124,1.0,2022,3,Australian Grand Prix
0 days 01:07:32.533000,STR,18,3.0,1.0,,0 days 01:07:16.326000,HARD,4.0,False,Aston Martin,264,19.0,2022,3,Australian Grand Prix
0 days 01:09:46.055000,STR,18,4.0,2.0,0 days 01:07:34.574000,0 days 01:09:29.558000,MEDIUM,3.0,False,Aston Martin,4,19.0,2022,3,Australian Grand Prix
0 days 01:11:50.951000,STR,18,5.0,3.0,0 days 01:09:48.134000,,HARD,1.0,False,Aston Martin,4,19.0,2022,3,Australian Grand Prix
0 days 01:38:48.821000,STR,18,23.0,3.0,,0 days 01:38:30.470000,HARD,19.0,False,Aston Martin,124,12.0,2022,3,Australian Grand Prix
0 days 01:40:50.420000,STR,18,24.0,4.0,0 days 01:38:50.869000,,HARD,5.0,False,Aston Martin,4,13.0,2022,3,Australian Grand Prix
0 days 02:04:47.956000,MAG,20,39.0,1.0,,0 days 02:04:30.896000,HARD,39.0,True,Haas F1 Team,167,16.0,2022,3,Australian Grand Prix
0 days 02:06:18.446000,MAG,20,40.0,2.0,0 days 02:04:49.978000,,MEDIUM,3.0,False,Haas F1 Team,71,17.0,2022,3,Australian Grand Prix
0 days 01:31:19.304000,TSU,22,18.0,1.0,,0 days 01:31:02.945000,MEDIUM,18.0,True,AlphaTauri,1,17.0,2022,3,Australian Grand Prix
0 days 01:32:50.323000,TSU,22,19.0,2.0,0 days 01:31:21.360000,,HARD,1.0,True,AlphaTauri,1,17.0,2022,3,Australian Grand Prix
0 days 02:29:52.086000,ALB,23,57.0,1.0,,0 days 02:29:34.288000,HARD,57.0,True,Williams,1,9.0,2022,3,Australian Grand Prix
0 days 02:31:19.551000,ALB,23,58.0,2.0,0 days 02:29:54.177000,,SOFT,1.0,True,Williams,1,10.0,2022,3,Australian Grand Prix
0 days 01:35:38.813000,ZHO,24,21.0,1.0,,0 days 01:35:22.535000,MEDIUM,21.0,True,Alfa Romeo,1,16.0,2022,3,Australian Grand Prix
0 days 01:37:11.073000,ZHO,24,22.0,2.0,0 days 01:35:40.893000,,HARD,1.0,True,Alfa Romeo,1,18.0,2022,3,Australian Grand Prix
0 days 01:35:23.469000,RIC,3,21.0,1.0,,0 days 01:35:07.374000,MEDIUM,21.0,True,McLaren,1,9.0,2022,3,Australian Grand Prix
0 days 01:36:54.462000,RIC,3,22.0,2.0,0 days 01:35:25.506000,,HARD,1.0,True,McLaren,1,9.0,2022,3,Australian Grand Prix
0 days 01:29:48.297000,OCO,31,17.0,1.0,,0 days 01:29:31.237000,MEDIUM,17.0,True,Alpine,1,17.0,2022,3,Australian Grand Prix
0 days 01:31:18.833000,OCO,31,18.0,2.0,0 days 01:29:50.352000,,HARD,1.0,True,Alpine,1,16.0,2022,3,Australian Grand Prix
0 days 01:33:56.148000,NOR,4,20.0,1.0,,0 days 01:33:40.643000,MEDIUM,20.0,True,McLaren,1,10.0,2022,3,Australian Grand Prix
0 days 01:35:26.343000,NOR,4,21.0,2.0,0 days 01:33:58.209000,,HARD,1.0,True,McLaren,1,10.0,2022,3,Australian Grand Prix
0 days 01:36:38.792000,HAM,44,22.0,1.0,,0 days 01:36:22.978000,MEDIUM,22.0,True,Mercedes,1,4.0,2022,3,Australian Grand Prix
0 days 01:38:20.388000,HAM,44,23.0,2.0,0 days 01:36:40.908000,,HARD,1.0,True,Mercedes,124,6.0,2022,3,Australian Grand Prix
0 days 01:25:40.735000,MSC,47,14.0,1.0,,0 days 01:25:23.730000,MEDIUM,16.0,False,Haas F1 Team,1,18.0,2022,3,Australian Grand Prix
0 days 01:27:12.204000,MSC,47,15.0,2.0,0 days 01:25:42.806000,,HARD,1.0,True,Haas F1 Team,1,18.0,2022,3,Australian Grand Prix
0 days 01:24:20.827000,LAT,6,13.0,1.0,,0 days 01:24:04.304000,MEDIUM,13.0,True,Williams,1,19.0,2022,3,Australian Grand Prix
0 days 01:25:53.683000,LAT,6,14.0,2.0,0 days 01:24:22.869000,,HARD,2.0,False,Williams,1,19.0,2022,3,Australian Grand Prix
0 days 01:39:16.504000,LAT,6,23.0,2.0,,0 days 01:39:00.640000,HARD,11.0,False,Williams,124,18.0,2022,3,Australian Grand Prix
0 days 01:41:13.165000,LAT,6,24.0,3.0,0 days 01:39:18.568000,,HARD,1.0,True,Williams,4,18.0,2022,3,Australian Grand Prix
0 days 01:38:08.318000,RUS,63,23.0,1.0,,0 days 01:37:51.905000,MEDIUM,23.0,True,Mercedes,124,3.0,2022,3,Australian Grand Prix
0 days 01:40:34.981000,RUS,63,24.0,2.0,0 days 01:38:10.442000,,HARD,1.0,True,Mercedes,4,3.0,2022,3,Australian Grand Prix
0 days 01:36:57.742000,BOT,77,22.0,1.0,,0 days 01:36:41.378000,MEDIUM,22.0,True,Alfa Romeo,1,14.0,2022,3,Australian Grand Prix
0 days 01:38:49.846000,BOT,77,23.0,2.0,0 days 01:36:59.791000,,HARD,1.0,True,Alfa Romeo,124,13.0,2022,3,Australian Grand Prix
0 days 01:33:54.565000,VER,1,19.0,1.0,,0 days 01:33:50.145000,INTERMEDIATE,19.0,True,Red Bull Racing,1,1.0,2022,4,Emilia Romagna Grand Prix
0 days 01:35:49.303000,VER,1,20.0,2.0,0 days 01:34:20.253000,,MEDIUM,1.0,True,Red Bull Racing,1,1.0,2022,4,Emilia Romagna Grand Prix
0 days 02:17:49.363000,VER,1,51.0,2.0,,0 days 02:17:44.927000,MEDIUM,32.0,True,Red Bull Racing,1,1.0,2022,4,Emilia Romagna Grand Prix
0 days 02:19:33.705000,VER,1,52.0,3.0,0 days 02:18:14.860000,,SOFT,1.0,True,Red Bull Racing,1,1.0,2022,4,Emilia Romagna Grand Prix
0 days 01:32:31.437000,PER,11,18.0,1.0,,0 days 01:32:27.006000,INTERMEDIATE,18.0,True,Red Bull Racing,1,3.0,2022,4,Emilia Romagna Grand Prix
0 days 01:34:28.508000,PER,11,19.0,2.0,0 days 01:32:57.352000,,MEDIUM,1.0,True,Red Bull Racing,1,4.0,2022,4,Emilia Romagna Grand Prix
0 days 02:16:43.081000,PER,11,50.0,2.0,,0 days 02:16:38.648000,MEDIUM,32.0,True,Red Bull Racing,1,2.0,2022,4,Emilia Romagna Grand Prix
0 days 02:18:27.920000,PER,11,51.0,3.0,0 days 02:17:08.384000,,SOFT,1.0,True,Red Bull Racing,1,2.0,2022,4,Emilia Romagna Grand Prix
0 days 01:34:12.435000,NOR,4,19.0,1.0,,0 days 01:34:08.025000,INTERMEDIATE,19.0,True,McLaren,1,3.0,2022,4,Emilia Romagna Grand Prix
0 days 01:36:08.159000,NOR,4,20.0,2.0,0 days 01:34:38.081000,,MEDIUM,1.0,True,McLaren,1,4.0,2022,4,Emilia Romagna Grand Prix
0 days 01:32:50.919000,RUS,63,18.0,1.0,,0 days 01:32:46.538000,INTERMEDIATE,18.0,True,Mercedes,1,5.0,2022,4,Emilia Romagna Grand Prix
0 days 01:34:47.359000,RUS,63,19.0,2.0,0 days 01:33:17.585000,,MEDIUM,1.0,True,Mercedes,1,5.0,2022,4,Emilia Romagna Grand Prix
0 days 01:32:52.438000,BOT,77,18.0,1.0,,0 days 01:32:48.070000,INTERMEDIATE,18.0,True,Alfa Romeo,1,6.0,2022,4,Emilia Romagna Grand Prix
0 days 01:34:57.829000,BOT,77,19.0,2.0,0 days 01:33:28.997000,,MEDIUM,1.0,True,Alfa Romeo,1,6.0,2022,4,Emilia Romagna Grand Prix
0 days 01:34:01.736000,LEC,16,19.0,1.0,,0 days 01:33:57.260000,INTERMEDIATE,19.0,True,Ferrari,1,2.0,2022,4,Emilia Romagna Grand Prix
0 days 01:35:58.420000,LEC,16,20.0,2.0,0 days 01:34:29.062000,,MEDIUM,1.0,True,Ferrari,1,3.0,2022,4,Emilia Romagna Grand Prix
0 days 02:15:23.890000,LEC,16,49.0,2.0,,0 days 02:15:19.436000,MEDIUM,30.0,True,Ferrari,1,3.0,2022,4,Emilia Romagna Grand Prix
0 days 02:17:09.572000,LEC,16,50.0,3.0,0 days 02:15:49.495000,,SOFT,1.0,True,Ferrari,1,4.0,2022,4,Emilia Romagna Grand Prix
0 days 02:21:22.300000,LEC,16,53.0,3.0,,0 days 02:21:17.893000,SOFT,4.0,True,Ferrari,12,5.0,2022,4,Emilia Romagna Grand Prix
0 days 02:23:14.171000,LEC,16,54.0,4.0,0 days 02:21:54.406000,,SOFT,1.0,False,Ferrari,1,9.0,2022,4,Emilia Romagna Grand Prix
0 days 01:33:10.852000,TSU,22,18.0,1.0,,0 days 01:33:06.428000,INTERMEDIATE,18.0,True,AlphaTauri,1,8.0,2022,4,Emilia Romagna Grand Prix
0 days 01:35:09.023000,TSU,22,19.0,2.0,0 days 01:33:36.786000,,MEDIUM,1.0,True,AlphaTauri,1,9.0,2022,4,Emilia Romagna Grand Prix
0 days 01:31:31.617000,VET,5,17.0,1.0,,0 days 01:31:27.204000,INTERMEDIATE,17.0,True,Aston Martin,1,9.0,2022,4,Emilia Romagna Grand Prix
0 days 01:33:28.557000,VET,5,18.0,2.0,0 days 01:31:57.690000,,MEDIUM,3.0,False,Aston Martin,1,15.0,2022,4,Emilia Romagna Grand Prix
0 days 01:33:01.564000,MAG,20,18.0,1.0,,0 days 01:32:57.135000,INTERMEDIATE,18.0,True,Haas F1 Team,1,7.0,2022,4,Emilia Romagna Grand Prix
0 days 01:35:04.086000,MAG,20,19.0,2.0,0 days 01:33:30.889000,,MEDIUM,3.0,False,Haas F1 Team,1,8.0,2022,4,Emilia Romagna Grand Prix
0 days 01:33:11.556000,STR,18,18.0,1.0,,0 days 01:33:07.137000,INTERMEDIATE,18.0,True,Aston Martin,1,9.0,2022,4,Emilia Romagna Grand Prix
0 days 01:35:09.840000,STR,18,19.0,2.0,0 days 01:33:39.828000,,MEDIUM,3.0,False,Aston Martin,1,10.0,2022,4,Emilia Romagna Grand Prix
0 days 01:31:46.008000,ALB,23,17.0,1.0,,0 days 01:31:41.637000,INTERMEDIATE,17.0,True,Williams,1,17.0,2022,4,Emilia Romagna Grand Prix
0 days 01:33:42.438000,ALB,23,18.0,2.0,0 days 01:32:12.400000,,MEDIUM,1.0,True,Williams,1,17.0,2022,4,Emilia Romagna Grand Prix
0 days 01:31:43.005000,GAS,10,17.0,1.0,,0 days 01:31:38.635000,INTERMEDIATE,17.0,True,AlphaTauri,1,13.0,2022,4,Emilia Romagna Grand Prix
0 days 01:33:39.448000,GAS,10,18.0,2.0,0 days 01:32:09.013000,,MEDIUM,1.0,True,AlphaTauri,1,16.0,2022,4,Emilia Romagna Grand Prix
0 days 01:33:12.334000,HAM,44,18.0,1.0,,0 days 01:33:07.932000,INTERMEDIATE,18.0,False,Mercedes,1,10.0,2022,4,Emilia Romagna Grand Prix
0 days 01:35:13.745000,HAM,44,19.0,2.0,0 days 01:33:40.657000,,MEDIUM,1.0,True,Mercedes,1,14.0,2022,4,Emilia Romagna Grand Prix
0 days 01:33:13.194000,OCO,31,18.0,1.0,,0 days 01:33:08.785000,INTERMEDIATE,18.0,True,Alpine,1,11.0,2022,4,Emilia Romagna Grand Prix
0 days 01:35:10.606000,OCO,31,19.0,2.0,0 days 01:33:40.200000,,MEDIUM,1.0,True,Alpine,1,11.0,2022,4,Emilia Romagna Grand Prix
0 days 01:04:21.949000,ZHO,24,1.0,1.0,0 days 01:02:16.135000,,INTERMEDIATE,1.0,True,Alfa Romeo,124,18.0,2022,4,Emilia Romagna Grand Prix
0 days 01:33:22.823000,ZHO,24,18.0,1.0,,0 days 01:33:18.441000,INTERMEDIATE,18.0,True,Alfa Romeo,1,13.0,2022,4,Emilia Romagna Grand Prix
0 days 01:35:25.426000,ZHO,24,19.0,2.0,0 days 01:33:50.636000,,MEDIUM,1.0,True,Alfa Romeo,1,18.0,2022,4,Emilia Romagna Grand Prix
0 days 01:33:21.966000,LAT,6,18.0,1.0,,0 days 01:33:17.556000,INTERMEDIATE,18.0,True,Williams,1,12.0,2022,4,Emilia Romagna Grand Prix
0 days 01:35:23.436000,LAT,6,19.0,2.0,0 days 01:33:48.672000,,MEDIUM,1.0,True,Williams,1,16.0,2022,4,Emilia Romagna Grand Prix
0 days 01:33:23.320000,MSC,47,18.0,1.0,,0 days 01:33:18.878000,INTERMEDIATE,18.0,True,Haas F1 Team,1,14.0,2022,4,Emilia Romagna Grand Prix
0 days 01:35:23.735000,MSC,47,19.0,2.0,0 days 01:33:50.189000,,MEDIUM,3.0,False,Haas F1 Team,1,17.0,2022,4,Emilia Romagna Grand Prix
0 days 02:21:09.560000,MSC,47,52.0,2.0,,0 days 02:21:05.143000,MEDIUM,36.0,False,Haas F1 Team,12,17.0,2022,4,Emilia Romagna Grand Prix
0 days 02:22:54.744000,MSC,47,53.0,3.0,0 days 02:21:36.176000,,SOFT,1.0,True,Haas F1 Team,1,18.0,2022,4,Emilia Romagna Grand Prix
0 days 01:06:53.074000,RIC,3,2.0,1.0,,0 days 01:06:48.667000,INTERMEDIATE,2.0,True,McLaren,4,19.0,2022,4,Emilia Romagna Grand Prix
0 days 01:09:06.852000,RIC,3,3.0,2.0,0 days 01:07:21.016000,,INTERMEDIATE,3.0,False,McLaren,4,19.0,2022,4,Emilia Romagna Grand Prix
0 days 01:30:19.484000,RIC,3,16.0,2.0,,0 days 01:30:15.096000,INTERMEDIATE,16.0,False,McLaren,1,18.0,2022,4,Emilia Romagna Grand Prix
0 days 01:32:16.840000,RIC,3,17.0,3.0,0 days 01:30:45.505000,,MEDIUM,1.0,True,McLaren,1,18.0,2022,4,Emilia Romagna Grand Prix
0 days 01:50:42.673000,RIC,3,30.0,3.0,,0 days 01:50:38.241000,MEDIUM,14.0,True,McLaren,1,15.0,2022,4,Emilia Romagna Grand Prix
0 days 01:52:33.967000,RIC,3,31.0,4.0,0 days 01:51:08.401000,,HARD,1.0,True,McLaren,1,18.0,2022,4,Emilia Romagna Grand Prix
0 days 01:14:28.377000,ALO,14,6.0,1.0,,0 days 01:14:23.967000,INTERMEDIATE,6.0,True,Alpine,1,19.0,2022,4,Emilia Romagna Grand Prix
0 days 01:43:07.268000,VER,1,26.0,1.0,,0 days 01:43:05.289000,MEDIUM,26.0,True,Red Bull Racing,1,1.0,2022,5,Miami Grand Prix
0 days 01:44:55.315000,VER,1,27.0,2.0,0 days 01:43:24.108000,,HARD,1.0,True,Red Bull Racing,1,2.0,2022,5,Miami Grand Prix
0 days 01:27:58.868000,GAS,10,16.0,1.0,,0 days 01:27:56.946000,MEDIUM,16.0,True,AlphaTauri,1,7.0,2022,5,Miami Grand Prix
0 days 01:29:49.698000,GAS,10,17.0,2.0,0 days 01:28:16.446000,,HARD,1.0,True,AlphaTauri,1,11.0,2022,5,Miami Grand Prix
0 days 02:06:46.225000,GAS,10,40.0,2.0,,0 days 02:06:44.273000,HARD,24.0,True,AlphaTauri,126,15.0,2022,5,Miami Grand Prix
0 days 02:09:43.880000,GAS,10,41.0,3.0,0 days 02:07:03.268000,,SOFT,4.0,False,AlphaTauri,64,16.0,2022,5,Miami Grand Prix
0 days 02:18:42.630000,GAS,10,45.0,3.0,,0 days 02:18:40.147000,SOFT,8.0,False,AlphaTauri,4,18.0,2022,5,Miami Grand Prix
0 days 01:45:02.904000,PER,11,27.0,1.0,,0 days 01:45:00.956000,MEDIUM,27.0,True,Red Bull Racing,1,4.0,2022,5,Miami Grand Prix
0 days 01:46:51.278000,PER,11,28.0,2.0,0 days 01:45:19.517000,,HARD,1.0,True,Red Bull Racing,1,4.0,2022,5,Miami Grand Prix
0 days 02:07:41.116000,PER,11,41.0,2.0,,0 days 02:07:39.178000,HARD,14.0,True,Red Bull Racing,64,4.0,2022,5,Miami Grand Prix
0 days 02:09:52.406000,PER,11,42.0,3.0,0 days 02:07:57.644000,,MEDIUM,1.0,True,Red Bull Racing,4,4.0,2022,5,Miami Grand Prix
0 days 01:26:25.484000,ALO,14,15.0,1.0,,0 days 01:26:23.587000,MEDIUM,15.0,True,Alpine,1,9.0,2022,5,Miami Grand Prix
0 days 01:28:18.514000,ALO,14,16.0,2.0,0 days 01:26:45.183000,,HARD,2.0,False,Alpine,1,13.0,2022,5,Miami Grand Prix
0 days 01:40:05.350000,LEC,16,24.0,1.0,,0 days 01:40:03.399000,MEDIUM,24.0,True,Ferrari,1,3.0,2022,5,Miami Grand Prix
0 days 01:41:56.478000,LEC,16,25.0,2.0,0 days 01:40:23.117000,,HARD,1.0,True,Ferrari,1,4.0,2022,5,Miami Grand Prix
0 days 01:04:09.232000,STR,18,1.0,1.0,0 days 01:02:31.984000,,HARD,3.0,False,Aston Martin,1,19.0,2022,5,Miami Grand Prix
0 days 02:06:30.981000,STR,18,40.0,1.0,,0 days 02:06:29.012000,HARD,42.0,False,Aston Martin,126,11.0,2022,5,Miami Grand Prix
0 days 02:08:42.757000,STR,18,41.0,2.0,0 days 02:06:48.100000,,MEDIUM,3.0,False,Aston Martin,64,13.0,2022,5,Miami Grand Prix
0 days 01:21:45.420000,MAG,20,12.0,1.0,,0 days 01:21:43.488000,MEDIUM,12.0,True,Haas F1 Team,1,13.0,2022,5,Miami Grand Prix
0 days 01:23:35.622000,MAG,20,13.0,2.0,0 days 01:22:03.224000,,HARD,1.0,True,Haas F1 Team,1,18.0,2022,5,Miami Grand Prix
0 days 02:10:36.936000,MAG,20,42.0,2.0,,0 days 02:10:35.012000,HARD,30.0,True,Haas F1 Team,4,11.0,2022,5,Miami Grand Prix
0 days 02:12:45.920000,MAG,20,43.0,3.0,0 days 02:10:55.661000,,MEDIUM,1.0,True,Haas F1 Team,4,13.0,2022,5,Miami Grand Prix
0 days 02:37:41.258000,MAG,20,57.0,3.0,,0 days 02:37:41.284000,MEDIUM,15.0,True,Haas F1 Team,1,15.0,2022,5,Miami Grand Prix
0 days 01:20:13.590000,TSU,22,11.0,1.0,,0 days 01:20:11.665000,MEDIUM,11.0,True,AlphaTauri,1,16.0,2022,5,Miami Grand Prix
0 days 01:22:04.634000,TSU,22,12.0,2.0,0 days 01:20:30.513000,,HARD,1.0,True,AlphaTauri,1,19.0,2022,5,Miami Grand Prix
0 days 02:09:45.941000,TSU,22,41.0,2.0,,0 days 02:09:44.075000,HARD,30.0,True,AlphaTauri,4,17.0,2022,5,Miami Grand Prix
0 days 02:12:37.371000,TSU,22,42.0,3.0,0 days 02:10:03.564000,,SOFT,4.0,False,AlphaTauri,4,18.0,2022,5,Miami Grand Prix
0 days 01:28:14.268000,ALB,23,16.0,1.0,,0 days 01:28:12.324000,MEDIUM,16.0,True,Williams,1,12.0,2022,5,Miami Grand Prix
0 days 01:30:06.006000,ALB,23,17.0,2.0,0 days 01:28:32.376000,,HARD,1.0,True,Williams,1,19.0,2022,5,Miami Grand Prix
0 days 01:12:28.878000,ZHO,24,6.0,1.0,,0 days 01:12:26.853000,MEDIUM,6.0,True,Alfa Romeo,1,20.0,2022,5,Miami Grand Prix
0 days 01:50:27.734000,RIC,3,30.0,1.0,,0 days 01:50:25.788000,MEDIUM,30.0,True,McLaren,1,10.0,2022,5,Miami Grand Prix
0 days 01:52:19.621000,RIC,3,31.0,2.0,0 days 01:50:45.294000,,HARD,1.0,True,McLaren,1,17.0,2022,5,Miami Grand Prix
0 days 02:08:51.921000,RIC,3,41.0,2.0,,0 days 02:08:49.964000,HARD,11.0,True,McLaren,64,15.0,2022,5,Miami Grand Prix
0 days 02:11:03.551000,RIC,3,42.0,3.0,0 days 02:09:09.290000,,SOFT,1.0,True,McLaren,4,15.0,2022,5,Miami Grand Prix
0 days 02:08:23.805000,OCO,31,41.0,1.0,,0 days 02:08:21.857000,HARD,41.0,True,Alpine,64,8.0,2022,5,Miami Grand Prix
0 days 02:10:35.541000,OCO,31,42.0,2.0,0 days 02:08:40.885000,,SOFT,1.0,True,Alpine,4,10.0,2022,5,Miami Grand Prix
0 days 01:31:15.480000,NOR,4,18.0,1.0,,0 days 01:31:13.595000,MEDIUM,18.0,True,McLaren,1,8.0,2022,5,Miami Grand Prix
0 days 01:33:10.557000,NOR,4,19.0,2.0,0 days 01:31:33.523000,,HARD,1.0,True,McLaren,12,16.0,2022,5,Miami Grand Prix
0 days 01:37:26.108000,HAM,44,22.0,1.0,,0 days 01:37:24.139000,MEDIUM,22.0,True,Mercedes,1,6.0,2022,5,Miami Grand Prix
0 days 01:39:15.345000,HAM,44,23.0,2.0,0 days 01:37:42.922000,,HARD,1.0,True,Mercedes,1,7.0,2022,5,Miami Grand Prix
0 days 01:24:57.322000,MSC,47,14.0,1.0,,0 days 01:24:55.369000,MEDIUM,14.0,True,Haas F1 Team,1,12.0,2022,5,Miami Grand Prix
0 days 01:26:48.895000,MSC,47,15.0,2.0,0 days 01:25:15.779000,,HARD,1.0,True,Haas F1 Team,1,18.0,2022,5,Miami Grand Prix
0 days 02:32:46.099000,MSC,47,54.0,2.0,,0 days 02:32:44.169000,HARD,40.0,True,Haas F1 Team,12,16.0,2022,5,Miami Grand Prix
0 days 02:34:47.655000,MSC,47,55.0,3.0,0 days 02:33:16.554000,,MEDIUM,1.0,True,Haas F1 Team,1,16.0,2022,5,Miami Grand Prix
0 days 01:04:09.951000,VET,5,1.0,1.0,0 days 01:02:32.842000,,HARD,3.0,False,Aston Martin,1,20.0,2022,5,Miami Grand Prix
0 days 02:08:45.124000,VET,5,41.0,1.0,,0 days 02:08:43.170000,HARD,43.0,False,Aston Martin,64,14.0,2022,5,Miami Grand Prix
0 days 02:10:58.118000,VET,5,42.0,2.0,0 days 02:09:03.031000,,MEDIUM,3.0,False,Aston Martin,4,14.0,2022,5,Miami Grand Prix
0 days 02:32:54.783000,VET,5,54.0,2.0,,0 days 02:32:52.820000,MEDIUM,15.0,False,Aston Martin,12,17.0,2022,5,Miami Grand Prix
0 days 01:44:54.190000,SAI,55,27.0,1.0,,0 days 01:44:52.247000,MEDIUM,27.0,True,Ferrari,1,1.0,2022,5,Miami Grand Prix
0 days 01:46:46.348000,SAI,55,28.0,2.0,0 days 01:45:14.291000,,HARD,1.0,True,Ferrari,1,3.0,2022,5,Miami Grand Prix
0 days 01:57:22.679000,LAT,6,34.0,1.0,,0 days 01:57:20.731000,HARD,34.0,True,Williams,1,19.0,2022,5,Miami Grand Prix
0 days 01:59:16.680000,LAT,6,35.0,2.0,0 days 01:57:39.906000,,MEDIUM,1.0,True,Williams,1,19.0,2022,5,Miami Grand Prix
0 days 02:05:55.660000,RUS,63,40.0,1.0,,0 days 02:05:53.686000,HARD,40.0,True,Mercedes,126,7.0,2022,5,Miami Grand Prix
0 days 02:08:08.241000,RUS,63,41.0,2.0,0 days 02:06:12.702000,,MEDIUM,1.0,True,Mercedes,64,7.0,2022,5,Miami Grand Prix
0 days 01:43:37.369000,BOT,77,26.0,1.0,,0 days 01:43:35.430000,MEDIUM,26.0,True,Alfa Romeo,1,5.0,2022,5,Miami Grand Prix
0 days 01:45:27.877000,BOT,77,27.0,2.0,0 days 01:43:55.037000,,HARD,1.0,True,Alfa Romeo,1,6.0,2022,5,Miami Grand Prix
0 days 01:21:33.801000,VER,1,13.0,1.0,,0 days 01:21:31.061000,SOFT,16.0,False,Red Bull Racing,1,4.0,2022,6,Spanish Grand Prix
0 days 01:23:19.052000,VER,1,14.0,2.0,0 days 01:21:53.251000,,MEDIUM,1.0,True,Red Bull Racing,1,5.0,2022,6,Spanish Grand Prix
0 days 01:43:59.757000,VER,1,28.0,2.0,,0 days 01:43:57.001000,MEDIUM,15.0,True,Red Bull Racing,1,3.0,2022,6,Spanish Grand Prix
0 days 01:45:43.123000,VER,1,29.0,3.0,0 days 01:44:18.970000,,SOFT,4.0,False,Red Bull Racing,1,4.0,2022,6,Spanish Grand Prix
0 days 02:07:28.995000,VER,1,44.0,3.0,,0 days 02:07:26.284000,SOFT,19.0,False,Red Bull Racing,1,1.0,2022,6,Spanish Grand Prix
0 days 02:09:12.849000,VER,1,45.0,4.0,0 days 02:07:48.305000,,MEDIUM,1.0,True,Red Bull Racing,1,2.0,2022,6,Spanish Grand Prix
0 days 01:27:32.750000,PER,11,17.0,1.0,,0 days 01:27:30.056000,SOFT,20.0,False,Red Bull Racing,1,2.0,2022,6,Spanish Grand Prix
0 days 01:29:18.238000,PER,11,18.0,2.0,0 days 01:27:52.072000,,MEDIUM,1.0,True,Red Bull Racing,1,4.0,2022,6,Spanish Grand Prix
0 days 01:57:15.371000,PER,11,37.0,2.0,,0 days 01:57:12.660000,MEDIUM,20.0,True,Red Bull Racing,1,1.0,2022,6,Spanish Grand Prix
0 days 01:58:59.809000,PER,11,38.0,3.0,0 days 01:57:34.252000,,MEDIUM,1.0,True,Red Bull Racing,1,2.0,2022,6,Spanish Grand Prix
0 days 02:20:51.016000,PER,11,53.0,3.0,,0 days 02:20:48.286000,MEDIUM,16.0,True,Red Bull Racing,1,2.0,2022,6,Spanish Grand Prix
0 days 02:22:36.758000,PER,11,54.0,4.0,0 days 02:21:09.964000,,SOFT,4.0,False,Red Bull Racing,1,2.0,2022,6,Spanish Grand Prix
0 days 01:21:32.685000,RUS,63,13.0,1.0,,0 days 01:21:30.053000,SOFT,16.0,False,Mercedes,1,3.0,2022,6,Spanish Grand Prix
0 days 01:23:18.067000,RUS,63,14.0,2.0,0 days 01:21:52.082000,,MEDIUM,1.0,True,Mercedes,1,4.0,2022,6,Spanish Grand Prix
0 days 01:55:52.607000,RUS,63,36.0,2.0,,0 days 01:55:49.895000,MEDIUM,23.0,True,Mercedes,1,3.0,2022,6,Spanish Grand Prix
0 days 01:57:37.114000,RUS,63,37.0,3.0,0 days 01:56:11.916000,,MEDIUM,1.0,True,Mercedes,1,3.0,2022,6,Spanish Grand Prix
0 days 02:18:05.849000,RUS,63,51.0,3.0,,0 days 02:18:03.122000,MEDIUM,15.0,True,Mercedes,1,3.0,2022,6,Spanish Grand Prix
0 days 02:19:49.344000,RUS,63,52.0,4.0,0 days 02:18:25.943000,,SOFT,3.0,False,Mercedes,1,4.0,2022,6,Spanish Grand Prix
0 days 01:17:26.674000,SAI,55,10.0,1.0,,0 days 01:17:24.007000,SOFT,13.0,False,Ferrari,1,11.0,2022,6,Spanish Grand Prix
0 days 01:19:12.484000,SAI,55,11.0,2.0,0 days 01:17:46.267000,,MEDIUM,1.0,True,Ferrari,1,15.0,2022,6,Spanish Grand Prix
0 days 01:48:49.506000,SAI,55,31.0,2.0,,0 days 01:48:46.836000,MEDIUM,21.0,True,Ferrari,1,5.0,2022,6,Spanish Grand Prix
0 days 01:50:35.446000,SAI,55,32.0,3.0,0 days 01:49:08.678000,,MEDIUM,1.0,True,Ferrari,1,7.0,2022,6,Spanish Grand Prix
0 days 02:09:34.971000,SAI,55,45.0,3.0,,0 days 02:09:32.306000,MEDIUM,14.0,True,Ferrari,1,5.0,2022,6,Spanish Grand Prix
0 days 02:11:19.569000,SAI,55,46.0,4.0,0 days 02:09:54.515000,,SOFT,4.0,False,Ferrari,1,7.0,2022,6,Spanish Grand Prix
0 days 01:04:08.291000,HAM,44,1.0,1.0,,0 days 01:04:05.538000,MEDIUM,1.0,True,Mercedes,12,19.0,2022,6,Spanish Grand Prix
0 days 01:06:03.425000,HAM,44,2.0,2.0,0 days 01:04:36.616000,,SOFT,3.0,False,Mercedes,1,19.0,2022,6,Spanish Grand Prix
0 days 01:35:53.622000,HAM,44,22.0,2.0,,0 days 01:35:50.937000,SOFT,23.0,False,Mercedes,1,16.0,2022,6,Spanish Grand Prix
